;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;10179;1073;1146;1154;1173;1129;1176;1104;1108;1108;2;4;1;1
2;В них обучающихся, чел.;204772;21106;23037;23852;24171;22993;24222;21771;21665;21865;32;43;3;12
3;Число классов с углубленным изучением отдельных предметов, ед.;1301;6;8;11;9;15;14;56;59;43;546;514;11;9
4;В них обучающихся, чел.;24228;198;273;329;306;462;451;1416;1590;1186;9661;8231;81;44
5;Число гимназических классов, ед.;427;37;43;45;46;45;44;44;40;41;22;20;;
6;В них обучающихся, чел.;12444;1105;1341;1409;1406;1355;1253;1284;1115;1087;581;508;;
7;Число лицейских классов, ед.;424;32;35;37;40;42;48;50;50;49;21;20;;
8;В них обучающихся, чел.;11894;937;1034;1065;1113;1218;1359;1345;1423;1322;570;508;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;12331;1148;1232;1247;1268;1231;1282;1254;1257;1241;591;558;12;10
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";253338;23346;25685;26655;26996;26028;27285;25816;25793;25460;10844;9290;84;56
11;в том числе обучаются:          очно;251922;23344;25682;26653;26995;26026;27240;25756;25686;25250;10408;8882;;
12;очно-заочно;1084;2;3;2;1;2;30;20;67;130;389;408;17;13
13;заочно;332;;;;;;15;40;40;80;47;;67;43
14;Из строки 10:          воспитанники (без приходящих учащихся);682;;;4;5;111;152;104;95;93;64;54;;
15;девочки;124011;11379;12456;12815;13170;12720;13265;12680;12594;12480;5549;4869;19;15
16;оставленные на повторное обучение;551;81;35;18;39;22;24;28;40;260;1;1;2;
17;лица с ограниченными возможностями здоровья;5972;587;497;673;828;646;710;706;673;587;31;34;;
18;из них:                инвалиды;23;;;;1;1;3;4;7;1;2;4;;
19;дети-инвалиды;2486;355;209;281;327;253;265;281;263;207;20;25;;
20;инвалиды (кроме учтенных в строке 18);;;;;;;;;;;;;;
21;дети-инвалиды (кроме учтенных в строке 19);1894;116;158;178;189;203;189;223;196;222;132;88;;
22;дети-сироты и дети, оставшиеся без попечения родителей;1164;63;81;88;111;115;139;150;175;163;46;33;;
23;из них воспитанники (без приходящих учащихся);11;;;;;3;5;;1;;1;1;;
24;обучающиеся иностранные граждане;1536;153;159;199;171;164;145;174;150;137;50;29;4;1
25;из них девочки;648;60;66;84;79;70;59;68;64;68;20;10;;
26;обучающиеся лица без гражданства;114;3;12;12;17;13;15;14;10;15;3;;;
