;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, чел;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего, чел;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц , ед;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения , чел;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения, чел;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий, чел;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий, чел
1;Всего по образовательным программам (сумма строк 02, 12, 22, 32);17156697;578289;2;3527950;8425;2914087;11304
2;Образовательные программы начального общего образования;7385038;170731;2359;1497684;3274;1205873;3745
3;из них адаптированные;222930;6188;287;50663;82;44987;562
4;в том числе:           для глухих;2618;82;4;386;;370;
5;для слабослышащих и позднооглохших;6138;145;7;945;;880;6
6;для слепых;1054;14;;62;;97;5
7;для слабовидящих;9641;276;11;1516;2;1210;97
8;с тяжелыми нарушениями речи;52268;1575;53;18327;14;17280;34
9;с нарушениями опорно-двигательного аппарата;13004;268;50;2024;10;2255;216
10;с задержкой психического развития;128252;3678;144;25300;51;21131;158
11;с расстройствами аутистического спектра;9955;150;18;2103;5;1764;46
12;Образовательные программы основного общего образования;8150162;318445;4943;1689661;3818;1402926;5357
13;из них адаптированные;220945;8121;477;41857;84;34078;919
14;в том числе:           для глухих;2718;58;2;423;;352;2
15;для слабослышащих и позднооглохших;5924;254;11;967;1;1017;23
16;для слепых;1075;16;2;50;;96;7
17;для слабовидящих;8574;226;15;931;5;1014;69
18;с тяжелыми нарушениями речи;12839;813;29;3029;3;2800;15
19;с нарушениями опорно-двигательного аппарата;10418;280;92;1596;19;2466;431
20;с задержкой психического развития;176757;6392;318;34360;55;25862;353
21;с расстройствами аутистического спектра;2640;82;8;501;1;471;19
22;Образовательные программы среднего общего образования;1356859;83383;2765;314571;865;282749;1537
23;из них адаптированные;4469;110;43;778;5;1087;170
24;в том числе:           для глухих;247;;;57;;30;
25;для слабослышащих и позднооглохших;463;18;2;145;;159;1
26;для слепых;253;5;;11;;29;1
27;для слабовидящих;779;18;2;101;;120;13
28;с тяжелыми нарушениями речи;162;3;;28;;27;
29;с нарушениями опорно-двигательного аппарата;1318;45;27;249;5;485;143
30;с задержкой психического развития;1141;19;11;158;;197;7
31;с расстройствами аутистического спектра;106;2;1;29;;40;5
32;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);264638;5730;264;26034;468;22539;665
33;Справочно. Код по ОКЕИ: человек – 792  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из строки 02);10178;;;;;;
34;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;1255;;;;;;
35;основного общего образования (из строки 12);11501;;;;;;
36;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;1244;;;;;;
37;среднего общего образования (из строки 22);2646;;;;;;
38;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;85;;;;;;
39;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 32);13711;;;;;;
40;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;2716;;;;;;
