;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);16206988;1825724;1837345;1746412;1730726;1697393;1640763;1543519;1430551;1379601;689277;663591;13218;8868
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);16174937;1821917;1833831;1743286;1728067;1695194;1638488;1541515;1428328;1375670;687214;659509;13210;8708
3;в том числе обучались:       очно;16098607;1820822;1832544;1741905;1726713;1693333;1636039;1537816;1421878;1367284;664696;652267;1833;1477
4;очно-заочно;54311;527;633;733;794;1060;1416;2307;4446;6426;17040;5662;8007;5260
5;заочно;22019;568;654;648;560;801;1033;1392;2004;1960;5478;1580;3370;1971
6;Численность экстернов, окончивших данный класс;32051;3807;3514;3126;2659;2199;2275;2004;2223;3931;2063;4082;8;160
7;из них (из стр.06)  обучались:       в форме семейного образования;26848;3760;3469;3098;2640;2177;2250;1984;2208;3386;719;1152;1;4
8;в форме самообразования;4061;;;;;;;;;;1313;2628;7;113
9;по программам, не имеющим государственной аккредитации;553;14;13;3;;;1;;;357;2;139;;24
