;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 40, 41);2138310;99293;84081;127978;103189;189729;157051;222170;191401;254973;223569;310940;273870;318757;276425;273903;224308;205008;160022;135559;103946
2;в том числе:       руководящие работники – всего;139629;467;333;3076;2137;9082;6727;14227;11633;19859;17071;27741;24561;27019;23879;19276;16242;12551;10188;6331;4923
3;из них:             директор;37922;24;13;364;178;1508;760;2503;1604;4435;3298;7388;5955;8344;6920;6416;4997;4519;3368;2421;1759
4;заместители директора;92699;398;285;2506;1789;6996;5463;10531;8938;13962;12387;18756;17088;17233;15572;11607;10096;7247;6111;3463;2772
5;руководитель филиала;1874;10;6;31;26;107;75;179;140;218;186;349;303;398;362;315;262;189;144;78;61
6;педагогические работники - всего (сумма строк 07, 28, 29, 33-39);1328853;84632;74036;100280;82634;128703;109299;136135;121390;152532;139345;191270;176809;197566;182559;156397;140590;110408;97194;70930;60542
7;в том числе:             учителя–всего (сумма строк 08-18, 22-27);1066173;68419;59573;79823;64497;99131;82239;101151;88453;116659;105483;153784;141523;164978;152160;131098;117544;92904;81590;58226;49763
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;319111;27106;26737;21610;21276;22860;22627;26363;26183;34732;34522;55691;55497;62882;62694;37683;37527;20888;20785;9296;9196
9;русского языка и литературы;125379;6450;6174;7117;6761;9802;9442;10139;9844;13460;13259;19289;19033;19769;19542;16576;16341;13277;13035;9500;9288
10;языка народов России и литературы;15544;430;403;658;607;1171;1099;1628;1547;2530;2462;3040;2960;2308;2263;1854;1789;1170;1106;755;657
11;истории, экономики, права, обществознания;65577;4280;3050;6497;4333;7245;5117;6435;5047;7224;6066;8847;7573;9011;7797;7593;6392;5335;4451;3110;2580
12;информатики и ИКТ;27315;1774;1150;3140;1878;4511;2880;3969;2783;3665;2840;3613;2868;2941;2370;1880;1379;1184;861;638;453
13;физики;31082;1418;1009;1892;1190;2152;1407;2066;1465;2774;2146;3547;2796;4920;4107;5048;4070;3998;3023;3267;2306
14;математики;96613;4786;4189;5922;4997;7645;6715;7859;7187;9106;8555;11870;11306;14732;14196;15192;14641;11784;11167;7717;7128
15;химии;23090;972;848;1324;1135;1574;1411;1780;1603;2161;2019;2869;2698;3684;3526;3577;3419;2920;2741;2229;2044
16;географии;30368;1069;845;1781;1343;2315;1848;2507;2177;3396;3066;5000;4576;5023;4625;4070;3680;3144;2797;2063;1837
17;биологии;31492;1341;1198;2161;1928;2458;2216;2815;2575;3374;3176;4443;4217;4915;4724;4403;4224;3408;3239;2174;2042
18;иностранных языков;119359;8365;7787;12899;11836;18765;17766;18753;18089;14992;14520;11132;10809;9429;9150;10005;9685;8839;8552;6180;5972
19;из них:                         английского языка;103007;7534;7010;11739;10767;17114;16185;16988;16376;13377;12946;9500;9205;7627;7382;7751;7489;6764;6532;4613;4457
20;немецкого языка;12186;504;468;766;704;1214;1154;1366;1326;1234;1196;1272;1245;1354;1322;1709;1661;1591;1551;1176;1136
21;французского языка;3163;206;189;233;213;289;276;255;243;276;269;294;287;376;370;471;455;416;400;347;336
22;физической культуры;77070;6356;2993;9052;3172;10775;4188;8247;3554;7961;4058;9074;5072;9083;4873;8023;3673;5175;1984;3324;1189
23;трудового обучения (технологии);41938;902;572;1583;870;2647;1541;3176;2091;4574;3285;6378;4590;6841;4685;6856;4288;5505;3211;3476;1839
24;музыки и пения;19806;1200;1095;1207;1067;1300;1154;1449;1334;2092;1962;3180;3049;3261;3090;2877;2682;2009;1808;1231;1056
25;изобразительного искусства, черчения;15145;782;720;926;861;1291;1197;1336;1238;1718;1623;2362;2268;2466;2337;2078;1942;1395;1253;791;699
