;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10, 13);Численность обучающихся по программам начального общего образования – всего;Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-го класса или 1-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам основного общего образования – всего;Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-го класса или 5-го класса первого года обучения  по пролонги- рованным программам;Численность обучающихся по программам среднего общего образования – всего;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучаю-щиеся 10-го класса  или 10-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам образование обучающихся с умственной отсталостью (интеллекту-альными нарушениями);Численность обучающихся по программам из графы 13 девочки;Численность обучающихся по программам из графы 13 обучающиеся первого года обучения;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся, имеющие иностранное гражданство;из них (из графы 3) из них (из гр. 17) имеют 2 и более гражданства;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;375241;81307;26946;17305;79659;27794;15104;2355;1050;1151;211920;74137;14399;2519;1451;85;37
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;21;13;4;5;;;;;;;8;3;8;;;;
3;6 лет;563;409;171;382;;;;;;;154;47;135;;4;;
4;7 лет;13512;9123;3089;8485;1;;1;;;;4388;1388;3836;50;58;;2
5;8 лет;27993;16238;5368;6578;11;3;10;;;;11744;3935;6420;112;110;8;2
6;9 лет;35468;18782;6236;1506;11;3;3;;;;16675;5731;2420;139;143;7;3
7;10 лет;38252;18787;6267;247;370;154;313;;;;19095;6605;602;170;156;6;8
8;11 лет;40586;12541;4064;64;5944;2121;5391;;;;22101;7564;177;208;194;19;2
9;12 лет;42007;4088;1299;19;13123;4565;6231;;;;24796;8702;76;256;204;13;6
10;13 лет;43990;884;278;7;16267;5740;2429;;;;26839;9477;45;274;143;4;5
11;14 лет;43490;225;79;2;16248;5736;536;10;4;10;27007;9567;52;241;171;9;1
12;15 лет;40434;90;34;5;15497;5312;114;29;6;25;24818;8770;62;260;135;10;3
13;16 лет;25783;59;25;3;8125;2740;40;342;176;302;17257;6017;39;201;78;6;2
14;17 лет;12692;31;14;1;2862;977;26;850;400;525;8949;3236;32;182;38;2;3
15;18 лет;5142;18;10;;824;308;4;716;299;204;3584;1308;28;107;11;1;
16;19 лет;1945;5;1;;267;87;2;286;118;55;1387;509;3;57;2;;
17;20 лет;796;1;1;;66;29;;71;28;16;658;261;7;36;2;;
18;21 год;410;2;1;;20;10;1;21;6;5;367;144;6;34;;;
19;22 года;248;;;;8;2;1;7;3;1;233;81;12;16;2;;
20;23 года;162;2;;;4;1;1;3;1;;153;65;18;5;;;
21;24 года;116;2;1;1;2;1;;1;1;;111;47;13;4;;;
22;25 лет;106;;;;2;1;;1;;;103;32;7;8;;;
23;26 лет;117;;;;;;;1;1;;116;43;7;6;;;
24;27 лет;84;1;;;;;;1;1;1;82;36;17;8;;;
25;28 лет;74;1;1;;1;1;;;;;72;27;14;4;;;
26;29 лет;96;1;1;;1;1;1;;;;94;35;22;15;;;
27;30–34 года;415;4;2;;1;1;;2;2;1;408;179;91;40;;;
28;35–39 лет;317;;;;2;1;;3;1;1;312;131;107;39;;;
29;40 лет и старше;422;;;;2;;;11;3;5;409;197;143;47;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
