;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;17567074;17184248;430624;4354;96377;2838;109344;382826;377922;8998;149394;167;1347;17473739;69032;24303
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;655491;643563;14824;59;2588;25;2393;11928;11018;187;3247;1;14;652383;2491;617
3;с применением электронного обучения;3924948;3869526;94027;402;16723;355;21524;55422;52438;1066;20540;5;7;3903919;13660;7369
4;с применением дистанционных образовательных технологий;2991380;2944817;73490;298;14611;261;18750;46563;44083;1123;19665;;17;2973636;11314;6430
5;по индивидуальным учебным планам;214252;180040;89732;981;30211;138;7945;34212;33204;1621;24597;1;307;209212;3330;1710
6;на дому;146572;104012;66010;1673;42097;344;13627;42560;41339;2093;34489;2;331;142546;3545;481
7;в медицинской организации;2817;2373;283;35;102;21;50;444;429;248;100;;;2639;159;19
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);11600;9030;4695;75;3063;54;1949;2570;2398;160;1953;;1;10480;1052;68
9;по индивидуальным учебным планам (из строки 05);61074;42253;28000;519;17177;77;5119;18821;18037;924;14438;;280;59871;1051;152
