;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, чел;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего, чел;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц , ед;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения , чел;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения, чел;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий, чел;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий, чел
1;Всего по образовательным программам (сумма строк 02, 12, 22, 32);17567074;655491;;3924948;8258;2991380;15311
2;Образовательные программы начального общего образования;7499144;203138;2983;1655299;3156;1243555;5137
3;из них адаптированные;241741;8181;271;58504;211;49853;696
4;в том числе:           для глухих;2613;170;3;407;;395;
5;для слабослышащих и позднооглохших;6274;206;7;1185;;1043;6
6;для слепых;1099;64;;79;;90;6
7;для слабовидящих;9656;406;10;1736;2;1241;106
8;с тяжелыми нарушениями речи;54201;2138;67;16800;54;15818;74
9;с нарушениями опорно-двигательного аппарата;14318;290;24;3469;9;3332;231
10;с задержкой психического развития;140959;4669;142;31180;139;24766;228
11;с расстройствами аутистического спектра;12621;238;18;3648;7;3168;45
12;Образовательные программы основного общего образования;8481620;354968;5315;1912488;3713;1453432;7678
13;из них адаптированные;243930;9538;396;53072;199;39989;1129
14;в том числе:           для глухих;2519;119;4;415;;393;1
15;для слабослышащих и позднооглохших;6310;206;9;1142;2;1140;21
16;для слепых;1098;9;2;68;;96;8
17;для слабовидящих;9175;266;18;1339;3;1206;66
18;с тяжелыми нарушениями речи;14889;1002;40;3751;6;3304;15
19;с нарушениями опорно-двигательного аппарата;12172;368;71;2961;8;3613;519
20;с задержкой психического развития;193806;7480;241;42245;178;29193;458
21;с расстройствами аутистического спектра;3961;88;11;1151;2;1044;41
22;Образовательные программы среднего общего образования;1313033;90616;3499;325482;930;269665;1825
23;из них адаптированные;4680;115;37;1032;2;1202;201
24;в том числе:           для глухих;253;12;;67;;41;
25;для слабослышащих и позднооглохших;437;3;1;153;;151;1
26;для слепых;252;5;;13;;22;2
27;для слабовидящих;781;17;4;121;;127;20
28;с тяжелыми нарушениями речи;153;5;;30;;22;
29;с нарушениями опорно-двигательного аппарата;1407;54;24;412;2;601;148
30;с задержкой психического развития;1242;14;4;164;;166;29
31;с расстройствами аутистического спектра;155;5;4;72;;72;1
32;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);273277;6769;273;31679;459;24728;671
33;Справочно. Код по ОКЕИ: человек – 792  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из строки 02);10430;;;;;;
34;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;1286;;;;;;
35;основного общего образования (из строки 12);12244;;;;;;
36;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;1254;;;;;;
37;среднего общего образования (из строки 22);1805;;;;;;
38;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;60;;;;;;
39;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 32);12661;;;;;;
40;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;2363;;;;;;
