;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 40, 41);2118901;105434;89431;124177;100656;178050;146753;224029;192039;249223;218167;300758;264870;320093;278492;269687;222237;207017;161576;140433;107812
2;в том числе:       руководящие работники – всего;137238;470;340;2904;2054;8447;6182;14406;11652;19260;16537;26189;23110;27480;24274;18797;15941;12649;10319;6636;5255
3;из них:             директор;37456;18;10;345;180;1404;690;2673;1702;4204;3104;6847;5502;8543;7070;6318;5017;4539;3415;2565;1898
4;заместители директора;90953;409;297;2349;1699;6577;5079;10636;8951;13564;12021;17767;16125;17482;15819;11316;9840;7269;6154;3584;2923
5;руководитель филиала;1963;10;7;48;37;95;71;178;138;234;199;351;305;410;365;313;270;239;186;85;66
6;педагогические работники - всего (сумма строк 07, 28, 29, 33-39);1323039;90469;79348;98830;81984;122397;103492;138293;122716;148444;135196;182356;168404;198833;184254;156098;140964;113248;100023;74071;63525
7;в том числе:             учителя–всего (сумма строк 08-18, 22-27);1060902;72802;63631;78841;64258;94855;78466;103076;89760;112881;101663;145530;133722;165127;152810;131351;118421;95494;84257;60945;52397
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;320146;28673;28234;22567;22225;22536;22284;26311;26109;33000;32814;50727;50538;63592;63408;40173;40033;22388;22284;10179;10078
9;русского языка и литературы;125512;7299;6984;7315;6957;9196;8846;10445;10132;12589;12355;18471;18219;20181;19949;16624;16376;13355;13131;10037;9820
10;языка народов России и литературы;15453;489;463;604;553;1114;1042;1596;1525;2278;2206;3038;2958;2398;2340;1920;1860;1194;1137;822;723
11;истории, экономики, права, обществознания;65424;4421;3155;6343;4181;7039;4936;6671;5157;7039;5849;8372;7135;9137;7942;7510;6351;5581;4688;3311;2765
12;информатики и ИКТ;27196;1889;1220;2899;1729;4241;2685;4140;2881;3627;2745;3577;2818;3037;2478;1892;1409;1205;875;689;487
13;физики;30556;1509;1070;1856;1167;2093;1359;2125;1525;2628;2012;3381;2647;4640;3801;4936;4033;4048;3094;3340;2379
14;математики;96008;5294;4627;6060;5109;7297;6319;7981;7280;9066;8487;11384;10783;14268;13747;14525;13999;12108;11499;8025;7432
15;химии;22708;1064;905;1361;1160;1517;1342;1713;1539;2090;1942;2623;2468;3663;3492;3417;3276;2950;2777;2310;2138
16;географии;30294;1165;945;1773;1364;2286;1812;2549;2192;3152;2812;4724;4320;5198;4822;4031;3678;3278;2910;2138;1888
17;биологии;31407;1544;1396;2183;1929;2389;2140;2805;2589;3256;3055;4277;4052;4904;4705;4340;4162;3459;3286;2250;2104
18;иностранных языков;118068;8674;8067;11802;10808;17075;16103;19292;18573;15808;15322;11706;11357;9186;8921;9354;9068;8741;8448;6430;6191
19;из них:                         английского языка;103506;8049;7485;10820;9910;15733;14835;17694;17021;14322;13877;10118;9790;7613;7380;7413;7180;6811;6563;4933;4745
20;немецкого языка;10749;365;336;594;538;960;905;1190;1145;1139;1100;1231;1208;1197;1169;1461;1424;1470;1435;1142;1102
