;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
№ строки;Наименование показателя;Всего (сумма граф 4-47);Программы начального общего образования с нормативным сроком обучения 4 года 1-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 2-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 3-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 5 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 2 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 2 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс второго года обучения;Из общей численности обучающихся (из гр. 3): лица с ограниче- нными возможно- стями здоровья;Из общей численности обучающихся (из гр. 3): из них: инвалиды;Из общей численности обучающихся (из гр. 3): из них: дети-инвалиды;Из общей численности обучающихся (из гр. 3): инвалиды  (кроме учтенных в гр. 49);Из общей численности обучающихся (из гр. 3): дети-инвалиды  (кроме учтенных в гр. 50);Из общей численности обучающихся (из гр. 3): с умствен-ной отста-лостью
1;Число классов для глухих, ед.;7;;;;;;1;3;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;
2;В них обучающихся, чел.;14;;;;;;1;5;;;;1;;;;;;;;;;;;;;;;;;;;;;;;5;2;;;;;;;;;14;;13;;;4
3;Число классов для слабослышащих и позднооглохших, ед.;21;;;;;;2;2;1;;;1;;;;1;2;;;;;;3;;;1;;;2;;;1;1;1;2;;;;1;;;;;;;;;;;;
4;В них обучающихся, чел.;91;;;;;;7;10;1;;;4;;;;6;10;;;;;;12;;;6;;;6;;;5;6;6;11;;;;1;;;;;;;91;6;77;;;3
5;Число классов для слепых, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;В них обучающихся, чел:       cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;слабовидящих и поздноослепших;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;Число классов для слабовидящих и поздноослепших, ед.;26;1;1;1;1;1;;;1;;;1;;;;1;2;3;2;1;1;1;1;;;1;;;1;;;1;;;;1;1;1;1;;;;;;;;;;;;
9;В них обучающихся, чел:       слабовидящих и поздноослепших;166;13;12;13;11;2;;;2;;;2;;;;5;11;13;21;10;8;9;4;;;4;;;3;;;3;;;;2;5;9;4;;;;;;;166;25;15;;;
10;cлепых;6;;;;;1;;;1;;;1;;;;1;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;6;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;27;1;1;2;1;;3;3;3;;;4;;;2;;;;;1;;;1;;;1;;;1;;;1;;;;1;1;;;;;;;;;;;;;;
12;В них обучающихся, чел.;201;5;9;8;9;;30;30;23;;;34;;;20;;;;;1;;;1;;;5;;;5;;;9;;;;6;6;;;;;;;;;201;;15;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;12;;1;;;;1;1;;;;;;;;;;;2;3;1;1;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;
14;В них обучающихся, чел.;19;;1;;;;1;1;;;;;;;;;;;3;3;2;4;;;;;;;;;;;;;;;;;4;;;;;;;19;;18;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;308;4;12;20;19;1;10;22;18;1;;16;;;18;1;;33;41;38;30;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;2736;22;87;141;157;12;100;135;159;5;;132;;;178;6;;296;394;389;302;221;;;;;;;;;;;;;;;;;;;;;;;;2736;1;112;;;18
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;7;;;;;1;;1;1;;;1;;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;19;;;;;5;;1;6;;;4;;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;18;;;1
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);408;6;15;23;21;3;17;32;24;1;;24;;;22;3;4;37;45;43;32;26;5;;;3;;;4;;;3;1;1;2;3;3;1;4;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";3252;40;109;162;177;20;139;182;192;5;;178;;;200;18;22;310;418;403;312;234;17;;;15;;;14;;;17;6;6;11;13;14;9;9;;;;;;;3252;32;268;;;26
25;в том числе обучаются:       очно;3252;40;109;162;177;20;139;182;192;5;;178;;;200;18;22;310;418;403;312;234;17;;;15;;;14;;;17;6;6;11;13;14;9;9;;;;;;;3252;32;268;;;26
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);292;9;6;1;3;3;16;24;26;;;33;;;21;7;9;19;33;4;12;;9;;;7;;;9;;;11;;4;4;9;13;;;;;;;;;112;2;19;;;
29;девочки;1047;17;44;63;63;6;48;48;61;1;;55;;;55;5;10;80;121;130;107;83;8;;;8;;;7;;;5;3;1;4;4;4;3;3;;;;;;;600;1;87;;;8
30;лица с ограниченными возможностями здоровья;3252;40;109;162;177;20;139;182;192;5;;178;;;200;18;22;310;418;403;312;234;17;;;15;;;14;;;17;6;6;11;13;14;9;9;;;;;;;;;;;;14
31;из них (из строки 30):             инвалиды;32;2;2;3;4;;;;1;;;;;;;;1;2;2;;3;3;;;;;;;;;;;;;6;;1;2;;;;;;;;;;;;;
32;дети-инвалиды;268;3;6;6;4;6;15;21;24;;;20;;;11;9;11;18;14;15;16;10;11;;;8;;;4;;;6;6;6;4;5;4;;5;;;;;;;;;;;;10
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;56;;1;2;1;;1;3;2;;;1;;;5;;1;4;7;10;8;8;;;;;;;;;;1;;;;;1;;;;;;;;;44;;;;;1
36;из них воспитанники (без приходящих учащихся);1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
37;обучающиеся иностранные граждане;36;;1;5;5;;2;1;3;;;2;;;;;;3;5;4;3;2;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;
38;из них девочки;8;;1;2;;;1;1;;;;1;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;
39;обучающиеся лица без гражданства;5;;;1;;;1;;;;;;;;;;;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
