;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;138577;57107;28110;12995;70371;34305;14553;11099;5925;5903;833;903;346;11
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;1;1;1;1;;;;;;;;;;
3;6 лет;496;496;276;493;;;;;;;;6;3;1
4;7 лет;10945;10945;5425;10300;;;;;;;1;89;31;1
5;8 лет;14545;14545;7246;2113;;;;;;;1;89;40;
6;9 лет;14767;14765;7258;82;2;2;2;;;;2;134;48;2
7;10 лет;14622;13923;6839;4;699;400;665;;;;2;109;37;
8;11 лет;14713;2271;987;;12442;6215;11652;;;;1;97;40;2
9;12 лет;14585;125;62;2;14453;7017;2091;7;4;7;12;85;31;1
10;13 лет;13610;22;6;;13582;6543;116;6;5;3;30;89;35;1
11;14 лет;13862;6;4;;13856;6817;11;;;;76;78;30;
12;15 лет;13270;3;2;;12921;6328;15;346;212;324;172;69;32;
13;16 лет;7293;;;;2048;867;1;5245;2895;4734;216;37;14;
14;17 лет;4924;2;2;;214;83;;4708;2548;645;111;8;4;
15;18 лет;549;3;2;;57;25;;489;235;33;49;4;1;
16;19 лет;44;;;;17;1;;27;11;4;15;;;
17;20 лет;31;;;;11;2;;20;3;11;9;;;
18;21 год;24;;;;8;1;;16;4;6;14;;;
19;22 года;28;;;;10;1;;18;;13;12;2;;
20;23 года;13;;;;5;2;;8;1;5;6;;;
21;24 года;14;;;;3;;;11;;5;4;;;
22;25 лет;15;;;;;;;15;;6;5;;;
23;26 лет;20;;;;3;;;17;;11;4;3;;1
24;27 лет;10;;;;3;;;7;;2;4;1;;
25;28 лет;16;;;;1;;;15;3;8;7;;;
26;29 лет;14;;;;3;;;11;1;6;7;2;;1
27;30–34 года;37;;;;5;;;32;1;13;12;;;1
28;35–39 лет;51;;;;12;;;39;;26;24;;;
29;40 лет и старше;78;;;;16;1;;62;2;41;37;1;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
