;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;3834;402;428;439;443;424;427;383;369;377;69;73;;
2;В них обучающихся, чел.;102215;10715;11826;11970;12236;11414;11537;10041;9588;9985;1547;1356;;
3;Число классов с углубленным изучением отдельных предметов, ед.;320;2;;2;2;6;6;32;36;31;97;87;10;9
4;В них обучающихся, чел.;7745;62;;56;61;170;173;840;1065;753;2424;1960;111;70
5;Число гимназических классов, ед.;314;28;31;30;27;31;32;35;32;32;16;20;;
6;В них обучающихся, чел.;9385;813;913;932;835;979;992;1045;954;924;489;509;;
7;Число лицейских классов, ед.;200;9;11;11;10;14;15;22;28;28;27;25;;
8;В них обучающихся, чел.;5305;226;259;266;243;396;405;582;778;770;728;652;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;4668;441;470;482;482;475;480;472;465;468;209;205;10;9
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";124650;11816;12998;13224;13375;12959;13107;12508;12385;12432;5188;4477;111;70
11;в том числе обучаются:          очно;124327;11816;12998;13224;13375;12959;13107;12508;12385;12389;5074;4477;15;
12;очно-заочно;302;;;;;;;;;40;105;;91;66
13;заочно;21;;;;;;;;;3;9;;5;4
14;Из строки 10:          воспитанники (без приходящих учащихся);1941;149;141;182;170;193;217;248;203;229;118;91;;
15;девочки;61071;5682;6347;6515;6489;6287;6438;6156;6057;6058;2657;2360;20;5
16;оставленные на повторное обучение;387;135;48;34;59;24;19;17;35;16;;;;
17;лица с ограниченными возможностями здоровья;4891;489;422;617;774;472;623;509;553;426;1;5;;
18;из них:                инвалиды;69;13;6;4;4;5;30;2;1;4;;;;
19;дети-инвалиды;784;129;97;80;80;59;128;55;96;54;1;5;;
20;инвалиды (кроме учтенных в строке 18);30;3;4;3;3;1;2;1;3;5;1;4;;
21;дети-инвалиды (кроме учтенных в строке 19);602;45;52;43;54;70;50;64;81;70;34;39;;
22;дети-сироты и дети, оставшиеся без попечения родителей;576;36;44;44;50;55;82;72;77;94;10;12;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;854;105;112;100;105;79;109;73;75;65;22;9;;
25;из них девочки;329;46;38;39;38;33;41;24;29;30;6;5;;
26;обучающиеся лица без гражданства;7;;;;1;1;1;3;;1;;;;
