;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);123611;13175;13080;13187;12849;13017;12348;12251;12321;12129;4860;4268;70;56
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);123185;13129;13051;13157;12822;13001;12333;12226;12293;12005;4845;4197;70;56
3;в том числе обучались:       очно;122897;13129;13051;13155;12822;13001;12333;12226;12292;11937;4754;4197;;
4;очно-заочно;269;;;1;;;;;1;66;85;;64;52
5;заочно;19;;;1;;;;;;2;6;;6;4
6;Численность экстернов, окончивших данный класс;426;46;29;30;27;16;15;25;28;124;15;71;;
7;из них (из стр.06)  обучались:       в форме семейного образования;321;45;29;30;27;16;15;25;28;84;10;12;;
8;в форме самообразования;38;;;;;;;;;;5;33;;
9;по программам, не имеющим государственной аккредитации;66;;;;;;;;;40;;26;;
