;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;77197;31796;15681;7182;39365;19570;8044;6036;3185;3191;213;611;268;13
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;1;1;;1;;;;;;;;1;;
3;6 лет;223;223;121;209;;;;;;;;4;1;1
4;7 лет;5940;5940;2977;5530;;;;;;;;70;24;3
5;8 лет;7814;7814;3880;1331;;;;;;;;73;32;2
6;9 лет;8345;8344;4111;98;1;;1;;;;;100;52;
7;10 лет;8117;7704;3811;9;413;216;398;;;;;78;31;2
8;11 лет;8118;1555;703;3;6563;3396;5989;;;;;59;26;
9;12 лет;8119;179;68;1;7940;3986;1426;;;;;58;33;
10;13 лет;7796;26;8;;7770;3871;132;;;;;47;19;2
11;14 лет;7738;9;2;;7727;3790;89;2;2;2;3;48;20;1
12;15 лет;7356;;;;7106;3528;8;250;125;249;11;45;15;1
13;16 лет;4271;;;;1509;657;1;2762;1510;2518;17;12;2;1
14;17 лет;2874;1;;;270;98;;2603;1374;368;28;14;12;
15;18 лет;340;;;;47;17;;293;146;13;38;1;1;
16;19 лет;25;;;;7;4;;18;7;4;7;1;;
17;20 лет;11;;;;1;1;;10;3;3;7;;;
18;21 год;9;;;;;;;9;4;1;8;;;
19;22 года;18;;;;5;2;;13;3;5;17;;;
20;23 года;8;;;;1;1;;7;2;1;7;;;
21;24 года;8;;;;1;1;;7;1;3;7;;;
22;25 лет;15;;;;2;2;;13;3;6;15;;;
23;26 лет;6;;;;;;;6;1;2;5;;;
24;27 лет;6;;;;;;;6;1;3;6;;;
25;28 лет;9;;;;;;;9;;4;8;;;
26;29 лет;8;;;;1;;;7;1;2;8;;;
27;30–34 года;14;;;;;;;14;1;4;14;;;
28;35–39 лет;4;;;;1;;;3;;2;4;;;
29;40 лет и старше;4;;;;;;;4;1;1;3;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
