;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);9723;528;478;675;590;842;725;1057;942;1124;994;1190;1067;1343;1174;1082;940;975;829;907;749
2;в том числе:       руководящие работники – всего;572;3;1;8;6;37;30;56;53;80;69;81;72;129;121;77;69;60;57;41;39
3;из них:             директор;157;;;2;2;4;2;8;8;21;18;22;18;38;37;25;23;21;20;16;16
4;заместители директора;401;3;1;5;3;32;27;46;43;56;48;58;53;91;84;51;44;35;33;24;22
5;руководитель филиала;1;;;;;;;;;;;;;;;;;1;1;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);6003;484;445;594;528;631;551;708;642;625;571;681;629;747;686;628;587;504;459;401;368
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);4941;411;379;487;433;512;437;555;495;491;443;545;501;634;584;546;512;432;392;328;297
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1542;176;176;183;178;138;136;142;142;118;118;148;147;267;266;190;190;118;118;62;62
9;русского языка и литературы;578;45;45;60;56;48;46;51;46;36;36;66;64;67;66;73;72;65;65;67;66
10;языка народов России и литературы;;;;;;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;302;28;20;38;28;33;19;45;39;33;23;37;27;32;28;21;21;20;19;15;15
12;информатики;136;6;4;17;14;25;17;13;8;12;5;20;17;20;12;13;9;5;4;5;3
13;физики;137;3;2;13;11;11;5;12;8;13;11;12;9;15;12;19;17;20;18;19;18
14;математики;483;34;30;41;34;61;56;52;52;44;42;47;46;35;33;70;69;65;63;34;32
15;химии;101;6;5;12;11;9;9;14;12;4;4;12;12;14;12;12;12;10;10;8;8
16;географии;128;6;4;7;5;14;11;16;12;16;12;15;14;19;18;15;14;6;6;14;13
17;биологии;132;11;11;4;4;13;12;32;29;10;10;16;16;16;15;9;8;12;12;9;9
18;иностранных языков;573;38;37;52;49;61;55;100;95;105;102;76;73;41;40;40;40;33;32;27;27
19;из них:                         английского языка;569;38;37;52;49;61;55;100;95;105;102;75;72;40;39;39;39;32;31;27;27
20;немецкого языка;2;;;;;;;;;;;1;1;1;1;;;;;;
21;французского языка;2;;;;;;;;;;;;;;;1;1;1;1;;
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;363;31;22;37;24;55;42;38;26;47;36;38;26;46;35;30;21;22;11;19;9
