;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);7168;319;;29;1;47;7119;36;13;281;281;;8;;;7449;105;;;;;3
2;в том числе:       получили аттестат об основном общем образовании;7069;317;;29;1;47;7022;35;12;280;280;;8;;;7349;74;;;;;3
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;2164;6;;5;;9;2159;;5;7;7;;;;;2171;;;;;;
4;получили на ГИА неудовлетворительные результаты;94;1;;;;;93;1;;;;;;;;94;28;;;;;
5;не участвовали в ГИА;5;1;;;;;4;;1;1;1;;;;;6;3;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;526;11;;3;;2;526;;;19;19;;1;;;545;1;;;;;
7;в IV квартале прошлого года;498;37;;4;;2;498;;;;;;;;;498;8;;;;;
8;после 1 сентября текущего года;164;2;;;;;154;7;3;1;1;;;;;165;11;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);2656;41;;4;1;14;2606;36;14;;;;;;;2656;15;1;1;;;
10;в том числе:       получили аттестат о среднем общем образовании;2650;41;;4;1;14;2602;35;13;;;;;;;2650;15;1;1;;;
11;получили на ГИА неудовлетворительные результаты;5;;;;;;3;1;1;;;;;;;5;;;;;;
12;не участвовали в ГИА;1;;;;;;1;;;;;;;;;1;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;452;7;;1;;2;450;1;1;;;;;;;452;1;;;;;
14;в IV квартале прошлого года;110;;;;;;110;;;;;;;;;110;;;;;;
15;после 1 сентября текущего года;5;;;;;;4;;1;;;;;;;5;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;2625;41;;4;1;14;2604;7;14;;;;;;;2625;15;1;1;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);2625;41;;4;1;14;2604;7;14;;;;;;;2625;14;1;1;;;
18;из них сдали ЕГЭ;2622;41;;4;1;14;2602;6;14;;;;;;;2622;14;1;1;;;
19;участвовали в ЕГЭ по математике (из строки 16);2603;41;;4;1;14;2582;7;14;;;;;;;2603;15;1;1;;;
20;из них сдали ЕГЭ;2598;41;;4;1;14;2578;7;13;;;;;;;2598;15;1;1;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;30;;;;;;1;29;;;;;;;;30;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;14;4;;3;;;13;;1;82;81;5;19;;;96;4;3;;1;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";244;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";208;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";1;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
