;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
№ строки;Наименование показателя;Всего (сумма граф 4-47);Программы начального общего образования с нормативным сроком обучения 4 года 1-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 2-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 3-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 5 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 2 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 2 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс второго года обучения;Из общей численности обучающихся (из гр. 3): лица с ограниче- нными возможно- стями здоровья;Из общей численности обучающихся (из гр. 3): из них: инвалиды;Из общей численности обучающихся (из гр. 3): из них: дети-инвалиды;Из общей численности обучающихся (из гр. 3): инвалиды  (кроме учтенных в гр. 49);Из общей численности обучающихся (из гр. 3): дети-инвалиды  (кроме учтенных в гр. 50);Из общей численности обучающихся (из гр. 3): с умствен-ной отста-лостью
1;Число классов для глухих, ед.;4;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;
2;В них обучающихся, чел.;32;;;;;;;;;;;8;;;;;6;;;;;;;;;;;;;10;;;;;;;8;;;;;;;;;32;1;21;;;
3;Число классов для слабослышащих и позднооглохших, ед.;18;;;;;;1;;;1;;;1;;;2;2;;;;;;;1;;;2;;;1;;1;3;;;1;1;;1;;;;;;;;;;;;
4;В них обучающихся, чел.;116;;;;;;9;;;7;;;6;;;15;12;;;;;;;5;;;14;;;6;;7;19;;;8;5;;3;;;;;;;10;1;5;;44;
5;Число классов для слепых, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;В них обучающихся, чел:       cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;слабовидящих и поздноослепших;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;Число классов для слабовидящих и поздноослепших, ед.;12;;;;;1;;;1;;;1;;;;1;1;;;;;;1;;;1;;;1;;;1;;;;1;1;1;;;;;;;;;;;;;
9;В них обучающихся, чел:       слабовидящих и поздноослепших;125;;;;;13;;;11;;;13;;;;12;10;;;;;;10;;;9;;;8;;;12;;;;12;12;3;;;;;;;;125;;16;;;
10;cлепых;5;;;;;1;;;;;;;;;;;2;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;5;;5;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;28;2;2;2;2;;4;2;3;;;5;;;2;;;1;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;266;25;26;19;18;;40;30;35;;;40;;;21;;;1;;;8;3;;;;;;;;;;;;;;;;;;;;;;;;266;5;6;;;1
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;26;;;;;2;2;1;3;;;3;;;2;;;;;;;;2;;;2;;;2;;;2;;;;1;2;1;1;;;;;;;;;;;;
14;В них обучающихся, чел.;174;;;;;14;15;1;13;;;17;;;15;;;;;;;;18;;;10;;;18;;;19;;;;10;13;6;5;;;;;;;174;1;54;;;2
15;Число классов для обучающихся с задержкой психического развития, ед.;394;11;19;19;25;3;18;24;17;4;4;17;2;3;19;2;1;45;38;43;42;33;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;4219;134;223;235;291;28;154;211;159;47;37;158;19;45;211;23;15;481;406;482;458;359;;;;;;;;;;8;9;6;8;12;;;;;;;;;;4219;;232;;;90
