;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10, 13);Численность обучающихся по программам начального общего образования – всего;Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-го класса или 1-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам основного общего образования – всего;Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-го класса или 5-го класса первого года обучения  по пролонги- рованным программам;Численность обучающихся по программам среднего общего образования – всего;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-го класса  или 10-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам образование обучающихся с умственной отсталостью (интеллекту-альными нарушениями);Численность обучающихся по программам из графы 13 девочки;Численность обучающихся по программам из графы 13 обучающиеся первого года обучения;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 17) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;7311;2499;808;442;2496;840;516;17;7;9;2299;814;181;158;89;32;12
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;;;;
3;6 лет;15;13;6;13;;;;;;;2;1;2;;;;
4;7 лет;301;250;92;228;;;;;;;51;17;48;;3;;1
5;8 лет;651;497;141;166;;;;;;;154;46;92;10;11;3;2
6;9 лет;745;551;179;33;;;;;;;194;67;28;9;9;5;3
7;10 лет;880;630;230;1;22;7;13;;;;228;70;5;13;16;7;3
8;11 лет;823;401;109;;198;70;174;;;;224;87;;10;5;2;2
9;12 лет;760;121;41;1;395;139;219;;;;244;83;;18;10;3;1
10;13 лет;813;21;5;;507;174;88;;;;285;103;;14;6;2;
11;14 лет;835;9;2;;570;165;16;;;;256;85;1;13;11;4;
12;15 лет;768;3;1;;506;186;4;;;;259;97;;23;15;4;
13;16 лет;434;2;2;;222;79;1;3;2;3;207;78;;23;2;2;
14;17 лет;172;;;;70;18;1;4;1;3;98;45;;20;1;;
15;18 лет;63;;;;6;2;;6;3;2;51;20;;5;;;
16;19 лет;17;;;;;;;1;;1;16;4;;;;;
17;20 лет;14;1;;;;;;1;1;;12;4;;;;;
18;21 год;2;;;;;;;1;;;1;1;;;;;
19;22 года;2;;;;;;;1;;;1;;;;;;
20;23 года;1;;;;;;;;;;1;1;;;;;
21;24 года;;;;;;;;;;;;;;;;;
22;25 лет;1;;;;;;;;;;1;;;;;;
23;26 лет;;;;;;;;;;;;;;;;;
24;27 лет;;;;;;;;;;;;;;;;;
25;28 лет;;;;;;;;;;;;;;;;;
26;29 лет;1;;;;;;;;;;1;1;;;;;
27;30–34 года;1;;;;;;;;;;1;;;;;;
28;35–39 лет;6;;;;;;;;;;6;2;4;;;;
29;40 лет и старше;6;;;;;;;;;;6;2;1;;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
