;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;206585;199274;11230;14;659;15;1070;7311;7205;56;1482;;44;205656;863;66
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;38210;37667;1871;1;80;;159;543;499;;14;;;38137;73;
3;с применением электронного обучения;177826;173393;9174;5;472;;826;4433;3791;16;464;;;177260;534;32
4;с применением дистанционных образовательных технологий;150809;147430;7698;4;380;;716;3379;3113;8;249;;;150382;395;32
5;по индивидуальным учебным планам;3419;2857;1343;3;219;;80;562;486;35;240;;;3346;58;15
6;на дому;1977;1367;871;4;311;;132;610;499;18;352;;;1804;173;
7;в медицинской организации;40;40;7;;;;1;;;;;;;40;;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);619;541;300;1;100;;68;78;69;1;37;;;575;44;
9;по индивидуальным учебным планам (из строки 05);744;606;411;3;149;;50;138;138;4;91;;;702;42;
