;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
№ строки;Наименование показателя;Всего (сумма граф 4-47);Программы начального общего образования с нормативным сроком обучения 4 года 1-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 2-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 3-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 5 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 2 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 2 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс второго года обучения;Из общей численности обучающихся (из гр. 3): лица с ограниче- нными возможно- стями здоровья;Из общей численности обучающихся (из гр. 3): из них: инвалиды;Из общей численности обучающихся (из гр. 3): из них: дети-инвалиды;Из общей численности обучающихся (из гр. 3): инвалиды  (кроме учтенных в гр. 49);Из общей численности обучающихся (из гр. 3): дети-инвалиды  (кроме учтенных в гр. 50);Из общей численности обучающихся (из гр. 3): с умствен-ной отста-лостью
1;Число классов для глухих, ед.;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;В них обучающихся, чел.;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;
3;Число классов для слабослышащих и позднооглохших, ед.;16;;;;;1;;1;1;;;1;;;;1;1;;;;;;1;;;1;;;2;;;1;;;1;;2;1;1;;;;;;;;;;;;
4;В них обучающихся, чел.;50;;;;;8;;1;5;;;3;;;;4;2;;;;;;4;;;4;;;2;;;4;;;1;;7;1;4;;;;;;;50;5;43;;;
5;Число классов для слепых, ед.;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;
6;В них обучающихся, чел:       cлепых;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;2;;2;;;
7;слабовидящих и поздноослепших;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;Число классов для слабовидящих и поздноослепших, ед.;13;2;2;2;2;1;;;1;;;;;;;;1;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
9;В них обучающихся, чел:       слабовидящих и поздноослепших;64;11;10;18;15;2;;;3;;;;;;;;2;;;;;;2;;;1;;;;;;;;;;;;;;;;;;;;64;;13;;;
10;cлепых;4;;;;;;;;1;;;;;;;;1;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;4;;4;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;4;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;42;10;;8;12;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;;;;5;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;13;;1;1;1;1;2;;1;;;;;;1;;;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;В них обучающихся, чел.;54;;1;3;4;3;10;;3;;;;;;1;;;2;7;7;10;3;;;;;;;;;;;;;;;;;;;;;;;;54;;13;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;33;1;2;1;1;;2;1;1;1;;2;;;1;1;;5;3;4;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;243;6;16;10;10;;7;5;9;8;;11;;;6;4;;37;30;29;29;26;;;;;;;;;;;;;;;;;;;;;;;;243;4;11;;7;1
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;15;;;;;1;3;5;2;;;2;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;76;;;;;3;19;29;10;;;7;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;;51;;;
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;21;1;2;1;1;;1;;;;;1;;;;;;2;3;2;3;2;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;
22;В них обучающихся, чел.;109;3;8;7;5;;4;;;;;12;;;;;;12;11;8;18;10;;;;;;;;;;;;;;;;5;6;;;;;;;109;1;85;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);117;5;7;6;6;4;9;7;6;1;;6;;;4;2;2;8;7;7;8;6;3;;;2;;;2;;;1;;;1;;2;3;2;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";645;30;35;46;46;16;52;35;31;8;;33;;;15;8;5;51;48;44;57;39;8;;;6;;;2;;;4;;;1;;7;8;10;;;;;;;645;10;223;;12;1
25;в том числе обучаются:       очно;645;30;35;46;46;16;52;35;31;8;;33;;;15;8;5;51;48;44;57;39;8;;;6;;;2;;;4;;;1;;7;8;10;;;;;;;645;10;223;;12;1
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);49;1;2;;4;2;3;;6;;;2;;;;3;3;;3;2;3;3;5;;;2;;;1;;;;;;;;2;2;;;;;;;;9;;9;;;
29;девочки;213;11;10;21;15;3;12;12;9;1;;11;;;6;;3;12;13;15;20;16;4;;;3;;;;;;1;;;;;5;3;7;;;;;;;111;4;56;;;
30;лица с ограниченными возможностями здоровья;645;30;35;46;46;16;52;35;31;8;;33;;;15;8;5;51;48;44;57;39;8;;;6;;;2;;;4;;;1;;7;8;10;;;;;;;;;;;;
31;из них (из строки 30):             инвалиды;10;;;1;2;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;1;4;;;;;;;;;;;;
32;дети-инвалиды;223;4;8;13;9;12;30;18;17;;;11;;;3;4;4;11;10;6;17;7;7;;;5;;;2;;;4;;;1;;7;7;6;;;;;;;;;;;;
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);12;2;;1;3;;;;;;;;;;;;;1;;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;14;;;;;;;;;2;;;;;1;;;;2;3;5;1;;;;;;;;;;;;;;;;;;;;;;;;11;;;;;
36;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
