;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;63;6;;;5;7;5;8;9;9;8;6;;;
2;В них обучающихся, чел.;476;41;;;27;42;37;64;66;67;71;61;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;20;;2;2;1;3;1;4;2;2;1;2;;;
4;В них обучающихся, чел.;150;;8;16;10;20;6;30;17;17;12;14;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;2;;1;;;;;;;1;;;;;
6;В них обучающихся, чел.;6;;1;;;;;;;5;;;;;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;7;1;;;1;1;;1;;1;1;1;;;
8;В них обучающихся, чел.;41;8;;;6;5;;6;;7;4;5;;;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;23;;;2;2;1;;2;3;2;3;6;1;1;
10;В них обучающихся, чел.;59;;;5;3;4;;4;5;3;7;26;1;1;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);115;7;3;4;9;12;6;15;14;15;13;15;1;1;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";732;49;9;21;46;71;43;104;88;99;94;106;1;1;
13;в том числе обучаются:          очно;638;40;8;21;40;65;38;91;75;91;75;92;1;1;
14;очно-заочно;54;6;;;4;3;2;9;8;6;12;4;;;
15;заочно;40;3;1;;2;3;3;4;5;2;7;10;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);286;21;1;5;23;26;17;40;42;31;42;38;;;
17;девочки;255;11;5;5;11;23;17;40;34;34;30;45;;;
18;лица с ограниченными возможностями здоровья;732;49;9;21;46;71;43;104;88;99;94;106;1;1;
19;из них (из строки 18):             инвалиды;28;;;;;;;1;3;;7;15;1;1;
20;дети-инвалиды;546;38;9;19;37;60;33;82;63;73;66;66;;;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);4;;;;;;;;1;2;1;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;49;1;;4;;5;;7;6;3;5;17;1;;
24;из них воспитанники (без приходящих учащихся);3;1;;;;1;;1;;;;;;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
