;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;5558;25;23;34;33;99;122;244;477;996;1377;532;832;764
2;В них обучающихся, чел.;77382;112;167;233;226;599;1001;2354;4947;14366;21443;8684;12350;10900
3;Число классов с углубленным изучением отдельных предметов, ед.;19;;;;;;;;;1;18;;;
4;В них обучающихся, чел.;446;;;;;;;;;1;445;;;
5;Число гимназических классов, ед.;1;;;;;;;;;;;1;;
6;В них обучающихся, чел.;17;;;;;;;;;;;17;;
7;Число лицейских классов, ед.;1;;;;;;;;;1;;;;
8;В них обучающихся, чел.;1;;;;;;;;;1;;;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;5579;25;23;34;33;99;122;244;477;998;1395;533;832;764
10;В них обучающихся (сумма строк 02, 04, 06, 08, 11 - 13), чел.;77846;112;167;233;226;599;1001;2354;4947;14368;21888;8701;12350;10900
11;в том числе обучаются:          очно;14174;10;14;21;18;49;136;363;972;2605;4455;2259;1623;1649
12;очно-заочно;63371;102;153;205;208;549;859;1963;3945;11704;17374;6405;10698;9206
13;заочно;301;;;7;;1;6;28;30;59;59;37;29;45
14;Из строки 10:          воспитанники (без приходящих учащихся);1283;2;;;5;3;;49;192;146;419;160;181;126
15;девочки;20357;43;59;100;57;208;218;458;1092;4407;5256;3078;2635;2746
16;оставленные на повторное обучение;3154;;1;4;4;10;24;93;399;2006;332;23;189;69
17;лица с ограниченными возможностями здоровья;637;17;12;11;8;2;12;65;115;243;80;40;17;15
18;из них:                инвалиды;29;5;;;;;;1;3;2;3;5;4;6
19;дети-инвалиды;94;12;12;10;8;;1;5;8;13;12;5;7;1
20;инвалиды (кроме учтенных в строке 18);45;;;;;;;1;2;7;11;8;5;11
21;дети-инвалиды (кроме учтенных в строке 19);186;3;3;2;5;16;17;23;29;40;28;16;2;2
22;дети-сироты и дети, оставшиеся без попечения родителей;350;;1;4;;;1;14;34;185;43;27;27;14
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
