;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 45–49 всего;Число полных лет  по состоянию на 1 января 20_ года 45–49 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 50–54 всего;Число полных лет  по состоянию на 1 января 20_ года 50–54 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 55–59 всего;Число полных лет  по состоянию на 1 января 20_ года 55–59 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 60–64 всего;Число полных лет  по состоянию на 1 января 20_ года 60–64 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 65 и более всего;Число полных лет  по состоянию на 1 января 20_ года 65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 40, 41);2136841;92954;77457;139264;111704;194074;162017;219025;189443;265628;233871;319997;281808;306468;262755;284048;231144;189707;148131;125676;96204
2;в том числе:       руководящие работники – всего;144387;546;365;3625;2478;9389;7071;14500;12045;22016;19244;30133;26812;25531;22439;21071;17617;11836;9551;5740;4412
3;из них:             директор;38960;20;13;426;188;1424;717;2623;1682;4913;3776;8261;6707;8039;6574;6884;5210;4209;3070;2161;1547
4;заместители директора;95642;472;313;2967;2099;7189;5647;10527;9099;15550;13987;20170;18473;15994;14430;12768;11092;6860;5785;3145;2467
5;руководитель филиала;1933;5;5;52;29;99;73;189;153;253;214;381;337;382;338;329;264;164;131;79;65
6;педагогические работники - всего (сумма строк 07, 28, 29, 33-39);1318077;76700;66248;105521;86513;127959;109920;133039;119200;160101;147200;201797;186637;185898;170322;161040;143723;100525;87754;65497;55339
7;в том числе:             учителя–всего (сумма строк 08-18, 22-27);1067367;61168;52404;84100;67478;98198;82576;100223;88346;126098;115096;166493;153416;156584;143260;136067;121133;84731;73787;53705;45399
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;314665;23943;23619;20233;19904;22632;22400;27249;27062;40401;40185;64127;63900;55279;55091;35867;35700;16742;16641;8192;8093
9;русского языка и литературы;124547;4654;4459;7515;7190;9547;9220;10052;9795;15159;14933;19887;19615;18729;18487;17595;17337;12703;12455;8706;8484
10;языка народов России и литературы;16068;371;342;860;795;1306;1211;1925;1853;2991;2903;2822;2737;2295;2237;1809;1746;1039;973;650;547
11;истории, экономики, права, обществознания;65620;3768;2663;6943;4717;6902;5061;6437;5182;7899;6743;9338;8025;8831;7563;7824;6549;4839;4045;2839;2307
12;информатики и ИКТ;28127;1807;1170;3887;2386;4702;3153;3994;2907;3803;3024;3728;3002;2511;1992;2030;1504;1077;798;588;399
13;физики;31955;1214;841;1904;1219;2076;1432;2173;1590;2875;2280;4117;3350;5147;4345;5444;4302;3944;2921;3061;2146
14;математики;97669;3936;3438;6103;5124;7287;6490;7543;6954;9452;8964;13142;12575;15294;14764;16664;16021;11087;10440;7161;6584
15;химии;24025;864;752;1329;1143;1583;1418;1785;1605;2307;2159;3401;3232;3728;3589;3951;3751;2834;2652;2243;2062
16;географии;30938;986;792;1902;1424;2325;1882;2603;2260;3881;3548;5353;4914;4574;4209;4401;3965;2965;2649;1948;1728
17;биологии;31685;1274;1153;2038;1816;2425;2189;2891;2669;3625;3445;4696;4473;4755;4578;4766;4558;3210;3047;2005;1867
18;иностранных языков;118038;7866;7334;14910;13879;19577;18745;16948;16376;13115;12720;9998;9687;9990;9706;11354;10983;8519;8258;5761;5556
19;из них:                         английского языка;100941;6971;6495;13579;12611;17809;17043;15303;14774;11514;11154;8293;8016;7964;7718;8749;8442;6447;6241;4312;4156
20;немецкого языка;12887;600;556;914;849;1332;1273;1236;1193;1263;1232;1336;1306;1542;1505;1961;1917;1586;1542;1117;1073
21;французского языка;3279;192;179;274;256;286;270;270;267;251;245;297;287;422;413;562;546;429;421;296;291
22;физической культуры;77903;6622;2857;10184;3535;10019;3859;8025;3662;8214;4416;9784;5427;9223;4719;7958;3432;4806;1804;3068;1083
23;трудового обучения (технологии);43286;847;521;1773;970;2610;1502;3264;2163;4993;3635;6722;4722;6837;4562;7660;4624;5217;2987;3363;1700
24;музыки и пения;20360;1096;995;1282;1130;1377;1237;1545;1423;2548;2413;3356;3198;3221;3063;3030;2773;1876;1645;1029;849
25;изобразительного искусства, черчения;15798;789;712;1087;1009;1314;1195;1335;1243;2005;1918;2556;2436;2557;2402;2184;2016;1244;1096;727;637
26;основ безопасности жизнедеятельности;12364;406;137;889;201;940;227;922;277;1200;386;1688;511;2001;483;1943;434;1390;255;985;130
27;прочих предметов;14319;725;619;1261;1036;1576;1355;1532;1325;1630;1424;1778;1612;1612;1470;1587;1438;1239;1121;1379;1227
28;учителя-логопеды;15174;751;743;1248;1242;1850;1835;2333;2324;2534;2531;2669;2663;1505;1500;1089;1082;673;673;522;515
29;учителя-дефектологи;4785;410;398;533;522;611;598;656;650;667;660;660;651;465;456;342;335;237;231;204;202
30;из них:                      олигофренопедагог;1172;88;88;158;153;136;131;148;145;177;174;175;168;118;108;78;75;50;47;44;42
31;тифлопедагог;184;7;6;11;10;19;17;18;18;20;20;39;39;23;23;18;17;22;22;7;6
32;сурдопедагог;485;23;23;33;32;46;44;40;40;50;50;64;64;59;59;56;55;47;47;67;66
33;социальные педагоги;18495;934;862;1627;1511;2535;2398;2620;2515;2470;2385;2274;2202;1976;1915;1785;1717;1317;1253;957;895
34;педагоги дополнительного образования;23327;2173;1532;2425;1649;2534;1782;2347;1742;2330;1806;2407;1882;2306;1749;2430;1769;1997;1405;2378;1515
