;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего, человек;Из них (из графы 3) имеют образование: Высшее;Из них (из графы 3) имеют образование: из них (графы 4) педагогическое;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень доктора наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученую степень кандидата наук;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание профессора;Из них (из графы 3) имеют образование: Из графы 4 имеют ученое звание доцента;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по програмам подготовки специалистов среднего звена;Из них (из графы 3) имеют образование: из них  (графы 10) педагогическое;Из них (из графы 3) имеют образование: среднее про- фессиональное образование по програмам подготовки квалифициро-ванных рабочих служащих;Из графы 3 имеют квалификационные категории высшую;Из графы 3 имеют квалификационные категории первую;Из графы 3 женщины;Численность работников в пересчете на полную занятость, единиц
1;Численность работников – всего (сумма строк 02, 06, 40, 41);2136841;1333967;1191797;244;7419;81;668;417907;192624;167186;396737;442865;1794534;
2;в том числе:       руководящие работники – всего;144387;134737;113803;60;1798;28;175;7485;2093;940;26045;19245;122034;
3;из них:             директор;38960;38248;36363;42;868;19;89;326;295;4;8646;6166;29484;
4;заместители директора;95642;87737;72043;12;832;7;76;5369;1469;737;16092;11741;83392;
5;руководитель филиала;1933;1722;1527;;6;;;165;114;15;254;403;1609;
6;педагогические работники – всего (сумма строк 07, 28, 29, 33-39);1318077;1106847;1057604;183;5500;52;486;197816;179879;2696;369842;421745;1172856;1115946.52
7;в том числе:             учителя – всего (сумма строк 08-18, 22-27);1067367;927599;897990;152;4718;40;414;132252;123550;1249;329575;354867;942895;893513.22
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;314665;235847;232257;15;221;7;6;76470;74971;240;93798;110677;312595;275615.25
9;русского языка и литературы;124547;120787;119552;21;891;4;50;3303;3128;32;46123;40682;121975;
10;языка народов России и литературы;16068;14692;14578;3;50;;5;1301;1245;2;5059;5372;15344;
11;истории, экономики, права, обществознания;65620;63831;62017;16;784;3;64;1523;1293;21;22176;20420;52855;
12;информатики и ИКТ;28127;26465;23921;4;214;;32;1467;1123;34;8890;9041;20335;
13;физики;31955;31451;30056;11;363;1;42;363;296;13;11024;10156;24426;
14;математики;97669;95283;92703;36;408;3;56;2008;1823;23;31676;33765;91354;
15;химии;24025;23733;22844;7;311;3;30;215;161;2;9586;7133;22363;
16;географии;30938;29938;29160;5;141;5;18;866;778;9;10913;10363;27371;
17;биологии;31685;30971;30136;5;310;7;17;590;507;7;12299;9698;29795;
