;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателя;Всего сумма граф 4 - 16;В том числе 1-й класс;В том числе 2-й класс;В том числе 3-й класс;В том числе 4-й класс;В том числе 5-й класс;В том числе 6-й класс;В том числе 7-й класс;В том числе 8-й класс;В том числе 9-й класс;В том числе 10-й класс;В том числе 11-й класс (выпускной);В том числе 11-й класс;В том числе 12-й класс;И графы 3 инвалиды;И графы 3 дети-инвалиды
1;Число классов, имеющих в своем составе лиц с ограниченными возможностями здоровья, ед.;195617;20755;23344;25792;25541;20237;19779;18734;18552;18163;2508;2206;4;2;;
2;В них обучающихся (всего), чел.;3966110;465339;502406;542690;530901;403288;389077;353124;345986;343904;48781;40566;43;5;;
3;из них (из строки 02) лица с ограниченными       возможностями здоровья:          глухие;724;102;99;77;89;54;67;66;66;71;17;16;;;25;400
4;слабослышащие;3392;441;399;403;410;342;312;317;282;272;109;105;;;59;2564
5;позднооглохшие;192;22;37;25;41;4;33;8;8;10;;4;;;5;114
6;слепые;186;29;33;30;27;15;9;15;8;12;4;3;;1;6;169
7;слабовидящие;6715;847;817;932;869;616;601;500;517;511;273;231;1;;129;3798
8;с тяжелыми нарушениями речи;40660;11422;10806;8898;5892;1171;815;648;522;397;57;32;;;63;2642
9;с нарушением опорно-двигательного аппарата;16888;2408;2176;2024;1932;1504;1377;1328;1331;1509;659;638;2;;388;14412
10;с задержкой психического развития;194710;12925;17842;23893;26447;21784;22692;22164;22899;23018;679;367;;;390;12391
11;с умственной отсталостью (интеллектуальными          нарушениями);57278;3924;4927;6709;7051;7363;6990;6867;6912;6277;157;100;1;;628;23099
12;с расстройствами аутистического спектра;5754;1804;1169;846;608;350;296;225;210;166;49;31;;;120;4192
13;со сложными дефектами;1135;173;162;151;161;105;96;64;92;91;22;18;;;30;911
14;с иными ограниченными возможностями          здоровья;26718;2068;2427;2630;2705;2719;2727;2736;2793;3251;1340;1321;;1;820;18877
