;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателя;Всего сумма граф 4 - 16;В том числе 1-й класс;В том числе 2-й класс;В том числе 3-й класс;В том числе 4-й класс;В том числе 5-й класс;В том числе 6-й класс;В том числе 7-й класс;В том числе 8-й класс;В том числе 9-й класс;В том числе 10-й класс;В том числе 11-й класс (выпускной);В том числе 11-й класс;В том числе 12-й класс;И графы 3 инвалиды;И графы 3 дети-инвалиды
1;Число классов, имеющих в своем составе лиц с ограниченными возможностями здоровья, ед.;80;;;;;1;3;9;18;21;12;6;9;1;;
2;В них обучающихся (всего), чел.;1086;;;;;21;40;95;160;313;191;136;117;13;;
3;из них (из строки 02) лица с ограниченными       возможностями здоровья:          глухие;2;;;;;;;;1;1;;;;;1;
4;слабослышащие;6;;;;;;;1;;;2;3;;;1;5
5;позднооглохшие;;;;;;;;;;;;;;;;
6;слепые;;;;;;;;;;;;;;;;
7;слабовидящие;1;;;;;;;;;;;;;1;1;
8;с тяжелыми нарушениями речи;9;;;;;;4;4;;1;;;;;;1
9;с нарушением опорно-двигательного аппарата;7;;;;;;;1;;1;1;;4;;;7
10;с задержкой психического развития;130;;;;;;1;20;32;43;16;7;11;;;58
11;с умственной отсталостью (интеллектуальными          нарушениями);52;;;;;;12;21;12;6;1;;;;3;4
12;с расстройствами аутистического спектра;2;;;;;;;;1;;;1;;;2;
13;со сложными дефектами;31;;;;;;8;15;6;2;;;;;2;3
14;с иными ограниченными возможностями          здоровья;27;;;;;1;;;11;5;2;2;5;1;1;10
