;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;;;;;;;;;;;;;;;
2;В них обучающихся, чел.;;;;;;;;;;;;;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;;;;;;;;;;;;;;;
4;В них обучающихся, чел.;;;;;;;;;;;;;;;
5;Число классов с нормативным сроком освоения программ 12 лет, ед.;;;;;;;;;;;;;;;
6;В них обучающихся, чел.;;;;;;;;;;;;;;;
7;Число классов с нормативным сроком освоения программ 13 лет, ед.;1;;;;;1;;;;;;;;;
8;В них обучающихся, чел.;2;;;;;2;;;;;;;;;
9;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07);1;;;;;1;;;;;;;;;
10;В них обучающихся, чел. (сумма строк 02, 04, 06, 08);2;;;;;2;;;;;;;;;
11;из них (из строки 10):       воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;
12;девочки;;;;;;;;;;;;;;;
13;лица с ограниченными возможностями здоровья;2;;;;;2;;;;;;;;;
14;из них (из строки 13):             инвалиды;;;;;;;;;;;;;;;
15;дети-инвалиды;2;;;;;2;;;;;;;;;
16;инвалиды (кроме учтенных в строке 14);;;;;;;;;;;;;;;
17;дети-инвалиды (кроме учтенных в строке 15);;;;;;;;;;;;;;;
18;дети-сироты и дети, оставшиеся без попечения родителей;;;;;;;;;;;;;;;
19;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;
