;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателя;Всего сумма граф 4 - 16;В том числе 1-й класс;В том числе 2-й класс;В том числе 3-й класс;В том числе 4-й класс;В том числе 5-й класс;В том числе 6-й класс;В том числе 7-й класс;В том числе 8-й класс;В том числе 9-й класс;В том числе 10-й класс;В том числе 11-й класс (выпускной);В том числе 11-й класс;В том числе 12-й класс;И графы 3 инвалиды;И графы 3 дети-инвалиды
1;Число классов, имеющих в своем составе лиц с ограниченными возможностями здоровья, ед.;241;4;1;2;1;2;5;19;43;95;29;16;14;10;;
2;В них обучающихся (всего), чел.;3068;20;15;22;13;2;27;160;432;1406;412;266;162;131;;
3;из них (из строки 02) лица с ограниченными       возможностями здоровья:          глухие;4;;;;;;;;2;1;;1;;;;2
4;слабослышащие;7;;;;;;;;2;2;1;1;;1;3;2
5;позднооглохшие;;;;;;;;;;;;;;;;
6;слепые;;;;;;;;;;;;;;;;
7;слабовидящие;6;;;;;;;;;2;2;1;1;;;6
8;с тяжелыми нарушениями речи;1;;;;;;;;;1;;;;;;
9;с нарушением опорно-двигательного аппарата;45;7;11;10;7;;;;1;1;2;1;3;2;3;41
10;с задержкой психического развития;474;;1;1;1;1;12;53;93;211;59;29;5;8;2;10
11;с умственной отсталостью (интеллектуальными          нарушениями);38;5;;;;1;;7;7;9;8;;1;;7;1
12;с расстройствами аутистического спектра;6;5;;;;;;;1;;;;;;;6
13;со сложными дефектами;1;;;;;;;;;;;1;;;1;
14;с иными ограниченными возможностями          здоровья;55;;;;;;;5;9;16;8;6;7;4;13;26
