;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, человек;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий
1;Образовательные программы начального общего образования;7147810;99029;1644;1156572;2763;320598;1761
2;из них адаптированные;200909;3387;329;39839;18;8695;331
3;в том числе:           для глухих;2641;94;1;371;;24;
4;для слабослышащих и позднооглохших;5345;47;11;685;1;156;7
5;для слепых;1067;8;2;73;;39;12
6;для слабовидящих;9860;253;29;1611;1;353;15
7;с тяжелыми нарушениями речи;47026;733;53;17226;1;2279;35
8;с нарушениями опорно-двигательного аппарата;11157;134;36;1389;2;895;172
9;с задержкой психического развития;117045;2065;187;17224;13;4668;73
10;с расстройствами аутистического спектра;6768;53;10;1260;;281;17
11;Образовательные программы основного общего образования;7585240;171320;2752;1237031;3481;375561;3371
12;из них адаптированные;197919;4063;524;26935;101;9530;750
13;в том числе:           для глухих;3048;;;373;;30;
14;для слабослышащих и позднооглохших;5475;123;11;879;;163;7
15;для слепых;1089;15;5;103;;66;15
16;для слабовидящих;8212;174;26;726;1;316;36
17;с тяжелыми нарушениями речи;10296;201;115;1868;1;473;206
18;с нарушениями опорно-двигательного аппарата;8519;203;40;1222;23;1201;313
19;с задержкой психического развития;159698;3335;319;21378;76;7155;164
20;с расстройствами аутистического спектра;1582;12;8;386;;126;9
21;Образовательные программы среднего общего образования;1446319;55009;2079;272384;892;87095;933
22;из них адаптированные;4040;89;53;668;16;536;172
23;в том числе:           для глухих;309;;;53;;3;
24;для слабослышащих и позднооглохших;406;3;3;105;;20;1
25;для слепых;273;6;;15;1;13;4
26;для слабовидящих;809;12;4;100;;45;17
27;с тяжелыми нарушениями речи;104;13;22;6;;40;35
28;с нарушениями опорно-двигательного аппарата;1069;46;23;231;6;303;83
29;с задержкой психического развития;988;9;1;133;9;95;26
30;с расстройствами аутистического спектра;82;;;25;;17;6
31;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);255773;4797;271;19594;364;4791;286
32;Справка 1.  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из строки 01);7383;;;;;;
33;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;1070;;;;;;
34;основного общего образования (из строки 11);8258;;;;;;
35;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;963;;;;;;
36;среднего общего образования (из строки 21);1291;;;;;;
37;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;57;;;;;;
38;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 31);13688;;;;;;
39;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;2516;;;;;;
