;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допу-щенных к государственной итоговой аттестации (ГИА) по образователь-ным программам основного общего образования (сумма строк 02, 04, 05);4827;102;2;18;16;1;1283;;3544;13;13;12;1;;;4840;21;;;;;
2;в том числе:       получили аттестат об основном общем образовании;4115;96;2;16;16;1;1258;;2857;13;13;12;1;;;4128;15;;;;;
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;1371;3;;;13;;322;;1049;;;;;;;1371;;;;;;
4;получили на ГИА неудовлетворительные результаты;581;1;;;;;18;;563;;;;;;;581;5;;;;;
5;не участвовали в ГИА;131;5;;2;;;7;;124;;;;;;;131;1;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;48;;;;;;47;;1;;;;;;;48;;;;;;
7;в IV квартале прошлого года;205;;;;;;56;;149;;;;;;;205;;;;;;
8;после 1 сентября текущего года;475;2;;;;;49;;426;;;;;;;475;;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);4899;16;6;5;20;5;486;2;4411;4;4;4;;;;4903;19;;;;;
10;в том числе:       получили аттестат о среднем общем образовании;4166;12;4;3;18;4;467;2;3697;4;4;4;;;;4170;16;;;;;
11;получили на ГИА неудовлетворительные результаты;540;4;2;2;;;18;;522;;;;;;;540;2;;;;;
12;не участвовали в ГИА;193;;;;2;1;1;;192;;;;;;;193;1;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;50;;;;;;31;;19;;;;;;;50;;;;;;
14;в IV квартале прошлого года;164;;;;;;12;;152;;;;;;;164;7;;;;;
15;после 1 сентября текущего года;90;1;;1;;1;1;;89;;;;;;;90;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;3455;6;2;1;3;3;438;1;3016;;;;;;;3455;18;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);3291;6;2;1;3;3;378;1;2912;;;;;;;3291;16;;;;;
18;из них сдали ЕГЭ;3075;5;2;;3;3;354;1;2720;;;;;;;3075;15;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);3328;6;2;1;3;3;378;1;2949;;;;;;;3328;17;;;;;
20;из них сдали ЕГЭ;2826;4;1;;3;3;342;1;2483;;;;;;;2826;16;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;1251;10;4;4;15;1;47;1;1203;4;4;4;;;;1255;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;236;8;1;2;;;19;;217;9;9;1;1;1;1;245;1;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
