;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Численность обучающихся, окончивших данный класс – всего (сумма строк 02–05);808;82;4;7;86;79;90;88;91;83;81;89;25;3;
2;в том числе по программам с нормативным сроком освоения:       9 лет;742;78;;;65;78;90;88;91;83;81;88;;;
3;10 лет;55;;4;7;19;1;;;;;;;24;;
4;12 лет;8;4;;;;;;;;;;;1;3;
5;13 лет;3;;;;2;;;;;;;1;;;
6;"Кроме того (кроме строки 01), численность экстернов, окончивших данный класс (сумма строк 07–10; 11, 12)";1;;;;;;;;;1;;;;;
7;в том числе по программам с нормативным сроком освоения:       9 лет;1;;;;;;;;;1;;;;;
8;10 лет;;;;;;;;;;;;;;;
9;12 лет;;;;;;;;;;;;;;;
10;13 лет;;;;;;;;;;;;;;;
11;Из строки 06 – обучались:       в форме семейного образования;1;;;;;;;;;1;;;;;
12;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
