;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Численность обучающихся, окончивших данный класс – всего (сумма строк 02–05);509;42;5;9;73;41;94;49;52;39;36;56;10;3;
2;в том числе по программам с нормативным сроком освоения:       9 лет;441;41;;;50;40;94;48;48;38;33;49;;;
3;10 лет;35;;4;8;20;1;;;;;;;2;;
4;12 лет;30;1;;;3;;;1;4;1;3;6;8;3;
5;13 лет;3;;1;1;;;;;;;;1;;;
6;"Кроме того (кроме строки 01), численность экстернов, окончивших данный класс (сумма строк 07–10; 11, 12)";2;;;;;;;;;1;;1;;;
7;в том числе по программам с нормативным сроком освоения:       9 лет;2;;;;;;;;;1;;1;;;
8;10 лет;;;;;;;;;;;;;;;
9;12 лет;;;;;;;;;;;;;;;
10;13 лет;;;;;;;;;;;;;;;
11;Из строки 06 – обучались:       в форме семейного образования;2;;;;;;;;;1;;1;;;
12;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
