;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допу-щенных к государственной итоговой аттестации (ГИА) по образователь-ным программам основного общего образования (сумма строк 02, 04, 05);1383987;33951;633;6575;274;5496;1382876;770;341;15144;14528;515;2121;6;49;1399131;1737;87;5;18;4;6
2;в том числе:       получили аттестат об основном общем образовании;1365632;33066;610;6358;267;5451;1364653;691;288;14709;14118;490;2053;6;49;1380341;1462;56;4;13;4;6
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;599587;3946;154;1837;74;2080;599358;166;63;1252;1102;99;555;;4;600839;94;;;;;1
4;получили на ГИА неудовлетворительные результаты;16515;288;8;33;6;29;16409;60;46;123;105;4;13;;;16638;214;4;;;;
5;не участвовали в ГИА;1840;597;15;184;1;16;1814;19;7;312;305;21;55;;;2152;61;27;1;5;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;79539;389;12;198;10;219;79524;10;5;168;137;13;63;;1;79707;30;1;;1;;
7;в IV квартале прошлого года;34935;578;10;114;7;53;34920;13;2;252;197;11;22;;;35187;66;1;;;;
8;после 1 сентября текущего года;36662;552;9;62;3;44;36582;50;30;274;230;;10;;;36936;132;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);635055;4030;445;1842;427;2187;634580;312;163;1246;1166;382;283;2;4;636301;837;5;2;1;1;3
