;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допу-щенных к государственной итоговой аттестации (ГИА) по образователь-ным программам основного общего образования (сумма строк 02, 04, 05);14031;494;4;23;10;38;4832;9133;66;12;12;4;8;;;14043;40;2;;;;
2;в том числе:       получили аттестат об основном общем образовании;12338;476;4;22;10;38;4556;7726;56;11;11;4;7;;;12349;21;2;;;;
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;3963;76;;1;2;1;1392;2556;15;3;3;3;;;;3966;4;2;;;;
4;получили на ГИА неудовлетворительные результаты;1457;7;;;;;229;1221;7;;;;;;;1457;19;;;;;
5;не участвовали в ГИА;236;11;;1;;;47;186;3;1;1;;1;;;237;;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;179;;;;;;135;44;;;;;;;;179;;;;;;
7;в IV квартале прошлого года;451;45;;2;;;157;292;2;4;4;4;;;;455;1;;;;;
8;после 1 сентября текущего года;1310;32;;1;;;274;1028;8;;;;;;;1310;1;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);14049;60;15;11;9;22;4091;9861;97;17;17;15;;;;14066;78;1;;1;;
10;в том числе:       получили аттестат о среднем общем образовании;12859;55;14;9;8;21;3860;8921;78;17;17;15;;;;12876;61;;;;;
11;получили на ГИА неудовлетворительные результаты;936;5;1;2;1;1;181;738;17;;;;;;;936;14;1;;1;;
12;не участвовали в ГИА;254;;;;;;50;202;2;;;;;;;254;3;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;143;;;;;;126;17;;;;;;;;143;;;;;;
14;в IV квартале прошлого года;480;9;;1;;;247;231;2;3;3;2;;;;483;;;;;;
15;после 1 сентября текущего года;202;1;;1;;;46;156;;;;;;;;202;2;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;7907;30;7;6;4;7;2694;5130;83;1;1;;;;;7908;69;1;;1;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);7631;17;5;5;4;7;2572;4978;81;1;1;;;;;7632;49;1;;1;;
18;из них сдали ЕГЭ;7025;13;3;3;4;7;2256;4696;73;1;1;;;;;7026;41;1;;1;;
19;участвовали в ЕГЭ по математике (из строки 16);7707;16;4;5;4;7;2581;5043;83;1;1;;;;;7708;61;1;;1;;
20;из них сдали ЕГЭ;6571;13;4;3;3;6;2164;4342;65;1;1;;;;;6572;42;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;5888;30;8;5;5;15;1347;4529;12;16;16;15;;;;5904;6;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;579;17;1;2;;;150;409;20;19;19;11;6;;;598;1;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
