;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 3) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 3) из них (из гр. 4): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 3) из них (из гр. 4): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 3) инвалиды  (кроме учтенных в гр. 5);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 3) дети-инвали- ды (кроме учтенных в гр. 6);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 9) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 9) из них (из гр. 10): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 9) из них (из гр. 10): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 9) инвалиды  (кроме учтенных в гр. 11);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 9) дети-инвали- ды (кроме учтенных в  гр. 12)
1;Численность обучающихся – всего;28227;267;11;88;79;33;11;11;9;2;;
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;508;;;;;;;;;;;
3;с применением электронного обучения;2259;4;;1;2;13;;;;;;
4;с применением дистанционных образовательных технологий;880;1;;1;3;3;;;;;;
5;по индивидуальным учебным планам;437;19;;1;5;3;7;7;7;;;
6;на дому;34;13;3;3;5;3;2;2;;2;;
7;в медицинской организации;;;;;;;;;;;;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);14;;;;2;3;;;;;;
9;по индивидуальным учебным планам (из строки 05);20;3;;;3;2;;;;;;
