;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;24;2;;;;;9;2;1;2;3;5;;;
2;В них обучающихся, чел.;107;12;;;;;47;10;1;8;6;23;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;3;;;;1;1;;;;;;;1;;
4;В них обучающихся, чел.;3;;;;1;1;;;;;;;1;;
5;Число классов с нормативным сроком освоения программ 12 лет, ед.;1;;;;;;;;;;;;;1;
6;В них обучающихся, чел.;2;;;;;;;;;;;;;2;
7;Число классов с нормативным сроком освоения программ 13 лет, ед.;2;;2;;;;;;;;;;;;
8;В них обучающихся, чел.;27;;27;;;;;;;;;;;;
9;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07);30;2;2;;1;1;9;2;1;2;3;5;1;1;
10;В них обучающихся, чел. (сумма строк 02, 04, 06, 08);139;12;27;;1;1;47;10;1;8;6;23;1;2;
11;из них (из строки 10):       воспитанники (без приходящих учащихся);45;;;;;;45;;;;;;;;
12;девочки;59;11;7;;1;;19;10;;3;1;6;;1;
13;лица с ограниченными возможностями здоровья;139;12;27;;1;1;47;10;1;8;6;23;1;2;
14;из них (из строки 13):             инвалиды;49;;2;;;;15;10;;;;22;;;
15;дети-инвалиды;69;1;25;;1;1;32;;1;3;2;;1;2;
16;инвалиды (кроме учтенных в строке 14);;;;;;;;;;;;;;;
17;дети-инвалиды (кроме учтенных в строке 15);;;;;;;;;;;;;;;
18;дети-сироты и дети, оставшиеся без попечения родителей;1;;;;;;;;1;;;;;;
19;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;
