;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;3294;356;362;380;381;349;352;331;338;334;54;55;1;1
2;В них обучающихся, чел.;61064;6672;6920;7063;7152;6580;6747;6196;6108;6192;677;710;24;23
3;Число классов с углубленным изучением отдельных предметов, ед.;197;;2;2;2;2;2;7;8;5;86;81;;
4;В них обучающихся, чел.;3711;;48;45;43;44;56;156;180;122;1627;1390;;
5;Число гимназических классов, ед.;176;3;10;11;11;26;23;25;21;22;11;13;;
6;В них обучающихся, чел.;4771;77;241;304;283;768;653;657;588;596;295;309;;
7;Число лицейских классов, ед.;127;2;7;7;7;10;12;15;20;19;14;14;;
8;В них обучающихся, чел.;3427;55;193;185;195;273;327;395;572;528;371;333;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;3794;361;381;400;401;387;389;378;387;380;165;163;1;1
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";72973;6804;7402;7597;7673;7665;7783;7404;7448;7438;2970;2742;24;23
11;в том числе обучаются:          очно;72771;6804;7401;7597;7672;7664;7783;7402;7411;7400;2929;2708;;
12;очно-заочно;142;;1;;1;1;;2;37;38;28;34;;
13;заочно;60;;;;;;;;;;13;;24;23
14;Из строки 10:          воспитанники (без приходящих учащихся);410;39;44;39;41;52;43;35;46;53;9;9;;
15;девочки;35988;3339;3634;3744;3730;3814;3853;3508;3690;3616;1549;1490;11;10
16;оставленные на повторное обучение;405;98;38;29;51;8;13;19;48;85;12;4;;
17;лица с ограниченными возможностями здоровья;4867;325;468;568;633;390;551;636;628;643;16;9;;
18;из них:                инвалиды;32;1;5;4;2;2;4;5;2;5;2;;;
19;дети-инвалиды;532;58;57;64;66;47;52;61;64;43;12;8;;
20;инвалиды (кроме учтенных в строке 18);12;2;1;1;2;2;3;1;;;;;;
21;дети-инвалиды (кроме учтенных в строке 19);269;9;19;20;27;39;33;33;35;28;14;12;;
22;дети-сироты и дети, оставшиеся без попечения родителей;245;9;9;13;23;32;30;27;40;47;7;8;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;127;16;12;21;16;13;11;14;8;14;1;;1;
25;из них девочки;52;8;4;5;7;5;3;7;5;7;1;;;
26;обучающиеся лица без гражданства;;;;;;;;;;;;;;
