;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;"Всего  (сумма граф 4–9; сумма граф 11-13)";Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы начального общего образования (1–4 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы основного общего образования (5–9 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы среднего общего образования (10–11(12) классы);Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы начального общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы основного общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы среднего общего образования;Из граф 3 изучают 2-й, 3-й и более иностранные языки;Из графы 3 обучаются очно;Из графы 3 обучаются очно-заочно;Из графы 3 обучаются заочно
1;Численность обучающихся, которым в соответствии с образовательной про-граммой должны преподаваться иностранные языки (сумма строк 02, 16);66178;22708;37556;5762;38;114;;;65982;137;59
2;В том числе обучающиеся, которым:       преподается иностранный язык;66010;22611;37492;5759;34;114;;;65814;137;59
3;из них преподается язык:             английский;56920;19772;32133;4900;9;106;;834;56760;118;42
4;французский;2257;453;1663;141;;;;1082;2257;;
5;немецкий;11904;2381;8737;752;25;9;;3339;11812;75;17
6;итальянский;;;;;;;;;;;
7;испанский;;;;;;;;;;;
8;китайский;5;5;;;;;;;5;;
9;арабский;;;;;;;;;;;
10;португальский;;;;;;;;;;;
11;турецкий;;;;;;;;;;;
12;корейский;;;;;;;;;;;
13;японский;;;;;;;;;;;
14;иврит;;;;;;;;;;;
15;другие;;;;;;;;;;;
16;не преподается иностранный язык;168;97;64;3;4;;;;168;;
17;из строки 16 – из-за отсутствия учителя иностранного языка;;;;;;;;;;;
18;Из строки 02 – изучают:             2 иностранных языка;5252;;5217;34;;1;;;5196;56;
19;3 и более иностранных языка;1;;1;;;;;;1;;
