;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;106;6;;;8;8;10;15;15;13;14;17;;;
2;В них обучающихся, чел.;513;19;;;33;37;55;74;84;58;69;84;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;30;;4;5;4;2;2;3;4;2;2;2;;;
4;В них обучающихся, чел.;119;;9;7;11;15;4;15;21;22;4;11;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;20;1;1;1;2;1;2;1;1;1;1;1;4;3;
6;В них обучающихся, чел.;104;1;1;1;6;6;7;6;5;13;14;14;20;10;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;13;1;;;;;2;;2;2;3;3;;;
8;В них обучающихся, чел.;63;1;;;;;11;;9;6;13;23;;;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;44;;3;7;5;5;4;6;4;3;3;2;1;1;
10;В них обучающихся, чел.;199;;13;28;23;17;22;19;24;7;21;14;5;6;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);213;8;8;13;19;16;20;25;26;21;23;25;5;4;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";998;21;23;36;73;75;99;114;143;106;121;146;25;16;
13;в том числе обучаются:          очно;998;21;23;36;73;75;99;114;143;106;121;146;25;16;
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);146;;1;;3;7;17;16;19;23;20;30;6;4;
17;девочки;354;6;7;10;23;26;35;46;55;30;40;52;15;9;
18;лица с ограниченными возможностями здоровья;988;21;23;36;70;75;99;114;143;105;120;141;25;16;
19;из них (из строки 18):             инвалиды;117;15;;9;8;13;15;13;8;6;6;11;6;7;
20;дети-инвалиды;231;2;18;21;18;13;30;21;20;21;29;29;6;3;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;4;;;;;;;;1;;1;2;;;
24;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
