;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;73;5;;;10;7;5;8;7;11;7;13;;;
2;В них обучающихся, чел.;626;30;;;59;59;58;71;64;97;74;114;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;26;;2;2;2;4;2;3;2;4;3;1;1;;
4;В них обучающихся, чел.;238;;15;21;16;35;13;42;18;39;28;3;8;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;27;1;;;2;2;3;3;4;3;4;1;2;2;
6;В них обучающихся, чел.;127;1;;;4;9;8;9;20;13;24;7;18;14;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;17;2;;;1;1;2;1;1;2;1;4;1;1;
8;В них обучающихся, чел.;110;10;;;5;10;7;10;8;4;5;46;4;1;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;19;;2;2;2;4;4;2;1;2;;;;;
10;В них обучающихся, чел.;142;;11;16;11;19;20;18;26;21;;;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);162;8;4;4;17;18;16;17;15;22;15;19;4;3;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";1243;41;26;37;95;132;106;150;136;174;131;170;30;15;
13;в том числе обучаются:          очно;1172;34;23;35;87;116;102;143;129;164;126;168;30;15;
14;очно-заочно;71;7;3;2;8;16;4;7;7;10;5;2;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);249;11;;1;23;21;24;26;25;35;32;39;9;3;
17;девочки;426;13;8;16;31;38;29;55;46;72;42;64;5;7;
18;лица с ограниченными возможностями здоровья;1242;41;26;37;95;132;106;150;136;174;131;169;30;15;
19;из них (из строки 18):             инвалиды;12;;;;;;;1;1;;;8;;2;
20;дети-инвалиды;612;26;23;32;51;84;58;72;62;87;41;63;11;2;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;91;1;;;5;2;10;10;9;11;8;23;8;4;
24;из них воспитанники (без приходящих учащихся);15;;;;;2;3;3;1;1;1;3;;1;
25;обучающиеся иностранные граждане;12;1;;;1;3;1;2;3;1;;;;;
26;из них девочки;5;;;;1;1;;2;1;;;;;;
27;обучающиеся лица без гражданства;1;;;1;;;;;;;;;;;
