;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, чел;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего, чел;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц , ед;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения , чел;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения, чел;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий, чел;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий, чел
1;Всего по образовательным программам (сумма строк 02, 12, 22, 32);121944;661;;13591;1;10089;39
2;Образовательные программы начального общего образования;50709;430;2;5637;1;4136;7
3;из них адаптированные;1565;10;;151;1;98;
4;в том числе:           для глухих;90;;;;;;
5;для слабослышащих и позднооглохших;8;;;;;;
6;для слепых;4;;;;;;
7;для слабовидящих;41;;;2;;;
8;с тяжелыми нарушениями речи;264;1;;57;;44;
9;с нарушениями опорно-двигательного аппарата;56;;;5;1;3;
10;с задержкой психического развития;922;9;;80;;47;
11;с расстройствами аутистического спектра;180;;;7;;4;
12;Образовательные программы основного общего образования;60400;95;4;6802;;5158;19
13;из них адаптированные;1903;12;;72;;70;
14;в том числе:           для глухих;21;;;;;;
15;для слабослышащих и позднооглохших;84;;;1;;1;
16;для слепых;5;;;;;;
17;для слабовидящих;59;;;;;1;
18;с тяжелыми нарушениями речи;127;;;3;;2;
19;с нарушениями опорно-двигательного аппарата;36;;;;;1;
20;с задержкой психического развития;1520;12;;67;;64;
21;с расстройствами аутистического спектра;51;;;1;;1;
22;Образовательные программы среднего общего образования;8963;121;5;1122;;761;13
23;из них адаптированные;13;;;;;;
24;в том числе:           для глухих;6;;;;;;
25;для слабослышащих и позднооглохших;1;;;;;;
26;для слепых;;;;;;;
27;для слабовидящих;;;;;;;
28;с тяжелыми нарушениями речи;;;;;;;
29;с нарушениями опорно-двигательного аппарата;1;;;;;;
30;с задержкой психического развития;3;;;;;;
31;с расстройствами аутистического спектра;2;;;;;;
32;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);1872;15;1;30;;34;
33;Справочно. Код по ОКЕИ: человек – 792  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из строки 02);19;;;;;;
34;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
35;основного общего образования (из строки 12);16;;;;;;
36;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
37;среднего общего образования (из строки 22);;;;;;;
38;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
39;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 32);16;;;;;;
40;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;2;;;;;;
