;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);32823;304;2;200;4;206;32680;99;44;133;133;16;45;;;32956;655;3;;2;;3
2;в том числе:       получили аттестат об основном общем образовании;31869;300;2;199;4;202;31752;87;30;126;126;16;42;;;31995;456;3;;2;;2
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;14200;104;;85;;88;14139;57;4;25;25;2;7;;;14225;6;;;;;
4;получили на ГИА неудовлетворительные результаты;946;4;;1;;4;923;9;14;;;;;;;946;152;;;;;
5;не участвовали в ГИА;8;;;;;;5;3;;7;7;;3;;;15;47;;;;;1
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;1430;8;;8;;8;1430;;;1;1;;1;;;1431;8;;;;;
7;в IV квартале прошлого года;70;;;;;;70;;;;;;;;;70;4;;;;;
8;после 1 сентября текущего года;1629;6;;1;1;7;1614;12;3;1;1;;;;;1630;68;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);13782;48;40;2;128;8;13539;193;50;47;47;25;;;;13829;188;2;1;;4;
10;в том числе:       получили аттестат о среднем общем образовании;13651;48;40;2;128;8;13428;181;42;46;46;24;;;;13697;168;2;1;;3;
11;получили на ГИА неудовлетворительные результаты;122;;;;;;110;9;3;1;1;1;;;;123;13;;;;1;
12;не участвовали в ГИА;9;;;;;;1;3;5;;;;;;;9;7;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;1937;2;1;;10;;1937;;;4;4;;;;;1941;30;;;;;
14;в IV квартале прошлого года;14;;;;;;14;;;;;;;;;14;;;;;;
15;после 1 сентября текущего года;68;;;;2;;65;;3;;;;;;;68;10;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;13594;35;29;1;120;8;13502;52;40;29;29;7;;;;13623;179;2;1;;3;
17;участвовали в ЕГЭ по русскому языку (из строки 16);13582;35;29;1;115;7;13490;52;40;29;29;7;;;;13611;158;1;;;2;
18;из них сдали ЕГЭ;13534;35;29;1;115;7;13449;49;36;29;29;7;;;;13563;154;1;;;2;
19;участвовали в ЕГЭ по математике (из строки 16);13578;35;29;1;118;7;13490;50;38;29;29;7;;;;13607;172;1;;;3;
20;из них сдали ЕГЭ;13446;35;29;1;117;7;13366;43;37;29;29;7;;;;13475;164;1;;;2;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;179;13;11;1;8;;36;138;5;18;18;18;;;;197;2;;;;1;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;574;518;69;76;;;568;3;3;1374;1320;319;155;;;1948;16;12;3;5;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";1131;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";810;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";16;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";14;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
