;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;1144;35;;;65;103;115;146;154;170;172;184;;;
2;В них обучающихся, чел.;5973;182;;;269;507;571;771;787;868;970;1048;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;40;;5;3;6;3;3;1;5;5;5;4;;;
4;В них обучающихся, чел.;332;;29;26;36;18;17;14;47;48;52;45;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;7;;1;3;;;;;;;;3;;;
6;В них обучающихся, чел.;46;;9;26;;;;;;;;11;;;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;133;9;;;12;20;14;12;16;11;14;24;1;;
8;В них обучающихся, чел.;1080;70;;;64;140;119;94;132;89;117;253;2;;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;34;;4;9;2;2;2;2;1;1;3;8;;;
10;В них обучающихся, чел.;165;;25;48;6;5;5;7;6;2;14;47;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);1358;44;10;15;85;128;134;161;176;187;194;223;1;;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";7596;252;63;100;375;670;712;886;972;1007;1153;1404;2;;
13;в том числе обучаются:          очно;7470;252;63;100;375;670;712;886;972;992;1086;1360;2;;
14;очно-заочно;126;;;;;;;;;15;67;44;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);119;5;;;3;9;13;10;15;22;19;23;;;
17;девочки;2709;71;20;18;118;224;253;324;322;370;447;541;1;;
18;лица с ограниченными возможностями здоровья;7585;251;63;96;375;670;711;885;970;1006;1152;1404;2;;
19;из них (из строки 18):             инвалиды;206;1;11;1;;;;1;2;8;86;94;2;;
20;дети-инвалиды;2909;189;39;73;202;294;279;313;312;318;343;547;;;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);3;2;;;;;;;;;1;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;316;9;;;8;19;22;32;38;42;68;77;1;;
24;из них воспитанники (без приходящих учащихся);7;;;;;;;;;;1;6;;;
25;обучающиеся иностранные граждане;7;;;;1;;;2;2;1;;1;;;
26;из них девочки;2;;;;1;;;1;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
