;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);51243;2250;1881;2809;2301;4093;3358;6052;5056;6368;5463;6805;5839;7138;6099;6191;5053;5250;4055;4287;3245
2;в том числе:       руководящие работники – всего;3047;8;7;49;36;160;131;367;301;474;415;505;439;569;511;406;355;331;293;178;159
3;из них:             директор;838;;;7;2;26;14;81;51;102;79;123;86;171;142;133;112;124;103;71;58
4;заместители директора;1909;5;5;34;29;116;100;257;224;328;300;339;311;358;330;226;202;176;160;70;64
5;руководитель филиала;73;;;2;1;2;2;7;5;11;8;9;7;11;10;23;21;6;6;2;2
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);29797;1853;1631;2257;1902;2754;2317;3630;3110;3318;2949;3580;3220;3982;3625;3394;3090;2844;2535;2185;1923
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);22750;1395;1227;1740;1458;2043;1683;2596;2158;2304;2019;2631;2358;3229;2965;2801;2572;2302;2075;1709;1545
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;6625;621;612;583;573;525;521;566;562;549;547;746;743;1121;1119;991;988;634;634;289;288
9;русского языка и литературы;2771;128;122;183;174;172;166;269;262;245;236;363;360;417;417;361;358;341;336;292;291
10;языка народов России и литературы;4;;;;;;;;;;;1;1;2;2;1;1;;;;
11;истории, экономики, права, обществознания;1360;64;44;113;72;130;90;189;145;156;124;154;122;185;160;159;141;115;94;95;83
12;информатики;471;22;15;35;25;51;31;92;69;60;46;80;62;62;43;30;22;24;16;15;8
13;физики;706;22;16;34;23;59;41;66;37;57;40;80;54;91;74;96;83;86;72;115;94
14;математики;2222;104;89;137;117;188;166;249;220;189;183;238;224;273;263;294;290;295;291;255;247
15;химии;361;13;9;27;24;25;24;31;28;28;26;43;42;53;52;39;39;45;44;57;56
16;географии;706;33;30;30;26;53;43;77;63;69;61;97;92;128;113;78;72;76;70;65;60
17;биологии;741;38;34;55;52;46;42;67;59;92;87;76;70;108;103;95;92;86;85;78;74
18;иностранных языков;2100;120;106;176;145;245;218;364;342;345;339;224;215;177;173;157;154;154;148;138;135
19;из них:                         английского языка;1989;119;103;171;140;236;209;354;332;339;333;208;199;167;163;143;139;134;130;118;117
20;немецкого языка;88;;;5;4;6;6;4;4;5;5;15;15;8;8;12;12;18;16;15;13
21;французского языка;8;;;;;;;1;1;;;;;;;2;2;1;1;4;4
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;1694;120;60;172;69;235;93;275;109;183;80;165;74;192;94;146;61;134;57;72;27
24;труда (технологии);1006;21;12;28;16;69;36;109;56;102;68;141;99;177;129;142;90;126;70;91;55
