;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);13540;971;7;70;10;37;13498;28;14;426;426;1;20;;;13966;208;13;;1;;
2;в том числе:       получили аттестат об основном общем образовании;13348;966;6;70;10;37;13307;27;14;422;422;1;18;;;13770;164;11;;1;;
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;4471;25;;5;;8;4460;6;5;13;13;;;;;4484;5;;;;;
4;получили на ГИА неудовлетворительные результаты;191;5;1;;;;190;1;;1;1;;;;;192;39;1;;;;
5;не участвовали в ГИА;1;;;;;;1;;;3;3;;2;;;4;5;1;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;465;;;;;;465;;;;;;;;;465;3;;;;;
7;в IV квартале прошлого года;160;3;;2;;;160;;;15;15;;1;;;175;;;;;;
8;после 1 сентября текущего года;244;11;;1;;;242;2;;4;4;;;;;248;16;1;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);5011;21;2;9;;10;4861;132;18;5;5;1;4;;;5016;64;2;1;1;1;
10;в том числе:       получили аттестат о среднем общем образовании;4983;21;2;9;;10;4840;128;15;2;2;1;1;;;4985;63;2;1;1;1;
11;получили на ГИА неудовлетворительные результаты;25;;;;;;20;3;2;3;3;;3;;;28;1;;;;;
12;не участвовали в ГИА;3;;;;;;1;1;1;;;;;;;3;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;713;5;2;2;;1;713;;;;;;;;;713;13;1;;1;;
14;в IV квартале прошлого года;58;;;;;;58;;;;;;;;;58;2;;;;;
15;после 1 сентября текущего года;8;;;;;;6;2;;;;;;;;8;1;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;4944;20;2;8;;9;4858;73;13;5;5;1;4;;;4949;61;2;1;1;1;
17;участвовали в ЕГЭ по русскому языку (из строки 16);4942;20;2;8;;9;4856;73;13;5;5;1;4;;;4947;58;2;1;1;1;
18;из них сдали ЕГЭ;4898;20;2;8;;9;4815;70;13;4;4;1;3;;;4902;58;2;1;1;1;
19;участвовали в ЕГЭ по математике (из строки 16);4934;20;2;8;;9;4848;73;13;5;5;1;4;;;4939;60;2;1;1;1;
20;из них сдали ЕГЭ;4846;20;2;8;;9;4766;69;11;2;2;1;1;;;4848;59;2;1;1;1;
