;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;259;17;;;21;18;19;37;34;38;35;40;;;
2;В них обучающихся, чел.;2018;138;;;186;150;171;270;289;263;256;295;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;53;;6;3;6;5;8;4;4;5;6;3;3;;
4;В них обучающихся, чел.;403;;28;54;39;39;62;23;18;34;44;27;35;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;7;;;1;;;;;;;;;1;5;
6;В них обучающихся, чел.;69;;;10;;;;;;;;;6;53;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;22;;;;2;1;1;2;;2;2;2;5;3;2
8;В них обучающихся, чел.;132;;;;13;8;7;12;;12;15;16;20;10;19
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;91;;21;10;7;8;8;7;4;6;5;6;5;3;1
10;В них обучающихся, чел.;754;;135;71;68;62;80;76;38;72;47;55;29;20;1
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);432;17;27;14;36;32;36;50;42;51;48;51;14;11;3
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";3376;138;163;135;306;259;320;381;345;381;362;393;90;83;20
13;в том числе обучаются:          очно;3271;118;158;112;297;259;305;366;334;381;362;386;90;83;20
14;очно-заочно;105;20;5;23;9;;15;15;11;;;7;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);337;9;78;;22;12;45;37;33;37;26;27;6;5;
17;девочки;1207;53;60;43;98;76;128;128;126;135;142;143;34;33;8
18;лица с ограниченными возможностями здоровья;3376;138;163;135;306;259;320;381;345;381;362;393;90;83;20
19;из них (из строки 18):             инвалиды;152;20;20;39;;2;;;7;4;;1;20;25;14
20;дети-инвалиды;1655;70;120;82;178;146;164;201;136;163;163;147;50;31;4
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;110;1;39;;;6;7;9;8;9;19;11;1;;
24;из них воспитанники (без приходящих учащихся);56;;39;;;1;1;4;2;3;2;3;1;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
