;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;154245;147919;7162;10;517;3;745;6326;6326;159;2006;;;153388;779;78
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;2387;2378;149;;8;;3;9;9;;;;;2387;;
3;с применением электронного обучения;126797;124197;4557;7;311;3;507;2600;2600;5;237;;;126617;142;38
4;с применением дистанционных образовательных технологий;60725;59870;1516;;116;;238;855;855;5;120;;;60697;8;20
5;по индивидуальным учебным планам;525;240;203;1;63;;8;285;285;44;204;;;494;31;
6;на дому;1270;667;527;9;260;;65;603;603;33;487;;;1270;;
7;в медицинской организации;29;29;;;;;;;;;;;;29;;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);79;56;35;;19;;12;23;23;;18;;;79;;
9;по индивидуальным учебным планам (из строки 05);152;60;51;;44;;7;92;44;;21;;;152;;
