;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;147919;63071;30923;14507;73452;36026;15598;11396;6098;5936;752;1087;453;3
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;7;7;2;7;;;;;;;;;;
3;6 лет;1045;1045;567;1029;;;;;;;;3;2;
4;7 лет;13016;13016;6637;11749;;;;;;;;112;41;
5;8 лет;15783;15783;7823;1638;;;;;;;;164;76;
6;9 лет;16567;16558;8149;75;9;5;9;;;;;152;63;
7;10 лет;15893;14733;6948;9;1160;604;1101;;;;;127;50;2
8;11 лет;15576;1794;746;;13782;6859;12428;;;;;120;47;
9;12 лет;15236;118;46;;15118;7438;1859;;;;;106;49;
10;13 лет;14395;12;3;;14383;7071;180;;;;7;96;40;
11;14 лет;14338;2;;;14332;7042;14;4;2;4;16;85;30;1
12;15 лет;13544;1;1;;12923;6262;3;620;333;585;20;69;29;
13;16 лет;6808;;;;1550;689;1;5258;2895;4701;38;38;19;
14;17 лет;4776;2;1;;102;36;1;4672;2580;458;40;13;6;
15;18 лет;335;;;;12;5;;323;149;15;38;2;1;
16;19 лет;39;;;;6;1;;33;13;10;34;;;
17;20 лет;27;;;;5;2;;22;12;6;27;;;
18;21 год;35;;;;;;;35;7;12;35;;;
19;22 года;29;;;;4;1;;25;8;10;28;;;
20;23 года;41;;;;6;1;;35;9;14;40;;;
21;24 года;45;;;;5;5;;40;11;15;45;;;
22;25 лет;37;;;;2;1;1;35;12;9;37;;;
23;26 лет;25;;;;1;;;24;8;9;25;;;
24;27 лет;22;;;;3;1;1;19;6;9;22;;;
25;28 лет;37;;;;4;;;33;7;10;37;;;
26;29 лет;42;;;;2;;;40;7;17;42;;;
27;30–34 года;81;;;;12;;;69;11;21;81;;;
28;35–39 лет;78;;;;12;2;;66;12;19;78;;;
29;40 лет и старше;62;;;;19;1;;43;16;12;62;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
