;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;5098;575;591;617;622;579;576;442;465;486;71;55;8;11
2;В них обучающихся, чел.;111732;12649;13460;14128;14068;13128;12675;9773;10099;10471;628;522;67;64
3;Число классов с углубленным изучением отдельных предметов, ед.;801;;2;3;2;9;7;136;108;80;221;213;10;10
4;В них обучающихся, чел.;14819;;68;95;57;228;152;2584;2146;1659;4109;3499;113;109
5;Число гимназических классов, ед.;384;34;38;39;37;40;38;36;35;40;24;21;1;1
6;В них обучающихся, чел.;11143;979;1095;1189;1087;1183;1185;1027;1004;1127;651;601;8;7
7;Число лицейских классов, ед.;352;29;35;33;38;37;37;33;33;36;21;18;1;1
8;В них обучающихся, чел.;10225;952;1078;1038;1128;1066;1090;945;942;968;548;464;5;1
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;6635;638;666;692;699;665;658;647;641;642;337;307;20;23
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";147919;14580;15701;16450;16340;15605;15102;14329;14191;14225;5936;5086;193;181
11;в том числе обучаются:          очно;147167;14580;15701;16450;16340;15603;15100;14307;14158;14151;5715;5062;;
12;очно-заочно;674;;;;;2;;15;32;52;197;24;184;168
13;заочно;78;;;;;;2;7;1;22;24;;9;13
14;Из строки 10:          воспитанники (без приходящих учащихся);99;8;9;11;7;10;16;7;10;15;2;4;;
15;девочки;73047;7289;7802;8007;7825;7565;7443;7035;7028;6955;3162;2811;56;69
16;оставленные на повторное обучение;226;73;10;11;13;7;2;7;10;93;;;;
17;лица с ограниченными возможностями здоровья;7162;425;623;867;920;802;789;820;971;931;11;2;1;
18;из них:                инвалиды;10;1;1;2;;;2;1;2;1;;;;
19;дети-инвалиды;517;59;45;45;56;72;53;57;61;60;7;1;1;
20;инвалиды (кроме учтенных в строке 18);3;;;;;;;;;;;;1;2
21;дети-инвалиды (кроме учтенных в строке 19);745;48;73;68;70;69;86;61;78;100;50;42;;
22;дети-сироты и дети, оставшиеся без попечения родителей;587;19;37;56;54;67;75;69;78;101;15;16;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;1087;146;158;163;144;104;90;93;103;65;13;8;;
25;из них девочки;453;54;70;59;61;50;38;44;35;29;6;7;;
26;обучающиеся лица без гражданства;3;;;;2;;;;1;;;;;
