;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;22508;2367;2402;2472;2552;2329;2316;2279;2193;2157;738;696;4;3
2;В них обучающихся, чел.;390153;41061;42424;44674;46370;42615;42137;41097;38259;37716;7593;6141;45;21
3;Число классов с углубленным изучением отдельных предметов, ед.;691;5;15;15;8;25;17;27;14;8;284;273;;
4;В них обучающихся, чел.;9578;126;451;490;169;666;451;661;346;198;3360;2660;;
5;Число гимназических классов, ед.;1627;148;161;165;179;178;176;164;157;151;78;70;;
6;В них обучающихся, чел.;45952;4253;4761;5002;5319;5236;5133;4683;4330;4115;1728;1392;;
7;Число лицейских классов, ед.;925;80;81;81;86;88;90;93;103;101;63;59;;
8;В них обучающихся, чел.;26190;2310;2412;2428;2620;2634;2634;2678;2884;2885;1457;1248;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;25751;2600;2659;2733;2825;2620;2599;2563;2467;2417;1163;1098;4;3
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";471873;47750;50048;52594;54478;51151;50355;49119;45819;44914;14138;11441;45;21
11;в том числе обучаются:          очно;471633;47750;50048;52594;54478;51146;50350;49116;45809;44808;14093;11441;;
12;очно-заочно;240;;;;;5;5;3;10;106;45;;45;21
13;заочно;;;;;;;;;;;;;;
14;Из строки 10:          воспитанники (без приходящих учащихся);12027;1072;1123;1144;1230;1363;1399;1392;1348;1279;374;303;;
15;девочки;229476;23152;24539;25628;26372;25036;24546;24024;22344;21689;6594;5552;;
16;оставленные на повторное обучение;561;46;33;19;74;24;33;31;54;222;23;2;;
17;лица с ограниченными возможностями здоровья;3743;292;397;455;516;403;401;410;378;355;66;70;;
18;из них:                инвалиды;75;8;5;4;7;8;4;6;17;10;3;3;;
19;дети-инвалиды;3052;232;323;370;439;329;330;340;305;272;53;59;;
20;инвалиды (кроме учтенных в строке 18);121;5;10;10;11;9;16;13;14;19;9;5;;
21;дети-инвалиды (кроме учтенных в строке 19);7461;495;588;673;755;827;794;944;926;904;313;242;;
22;дети-сироты и дети, оставшиеся без попечения родителей;174;10;9;11;22;14;15;28;29;27;4;5;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;1058;129;121;123;123;123;117;112;106;74;25;5;;
25;из них девочки;312;32;33;35;37;40;34;39;31;24;4;3;;
26;обучающиеся лица без гражданства;17;;2;4;4;1;1;1;3;1;;;;
