;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);458596;49464;51889;53686;50675;49956;48837;45696;43859;40681;13594;10214;34;11
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);458283;49446;51870;53660;50654;49937;48818;45671;43826;40615;13582;10159;34;11
3;в том числе обучались:       очно;458155;49446;51870;53660;50654;49934;48815;45667;43813;40607;13535;10154;;
4;очно-заочно;124;;;;;3;3;4;13;8;47;1;34;11
5;заочно;4;;;;;;;;;;;4;;
6;Численность экстернов, окончивших данный класс;313;18;19;26;21;19;19;25;33;66;12;55;;
7;из них (из стр.06)  обучались:       в форме семейного образования;280;18;19;26;21;19;19;25;33;66;9;25;;
8;в форме самообразования;32;;;;;;;;;;3;29;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
