;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;4462;442;477;479;505;441;445;408;433;438;198;190;;6
2;В них обучающихся, чел.;83638;8160;9201;9381;9775;8945;8995;7626;8071;8301;2829;2335;;19
3;Число классов с углубленным изучением отдельных предметов, ед.;142;;2;2;2;11;9;35;10;10;33;28;;
4;В них обучающихся, чел.;3318;;56;55;51;296;232;897;220;254;720;537;;
5;Число гимназических классов, ед.;303;24;24;25;26;30;33;32;35;34;20;20;;
6;В них обучающихся, чел.;7479;597;611;669;659;810;839;783;814;780;482;435;;
7;Число лицейских классов, ед.;129;;;;;9;9;19;23;23;23;23;;
8;В них обучающихся, чел.;2862;;;;;209;219;431;524;512;501;466;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;5036;466;503;506;533;491;496;494;501;505;274;261;;6
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";97297;8757;9868;10105;10485;10260;10285;9737;9629;9847;4532;3773;;19
11;в том числе обучаются:          очно;96735;8751;9855;10086;10465;10246;10258;9723;9597;9788;4350;3616;;
12;очно-заочно;320;5;10;15;18;12;22;9;23;36;67;103;;
13;заочно;242;1;3;4;2;2;5;5;9;23;115;54;;19
14;Из строки 10:          воспитанники (без приходящих учащихся);202;14;13;16;16;13;11;9;28;23;30;29;;
15;девочки;48369;4372;4901;4925;5257;5051;4987;4789;4810;4812;2408;2056;;1
16;оставленные на повторное обучение;324;60;26;16;31;24;27;35;27;58;18;2;;
17;лица с ограниченными возможностями здоровья;1750;148;179;240;236;128;199;182;198;210;16;14;;
18;из них:                инвалиды;3;;;;;;;;;1;;2;;
19;дети-инвалиды;388;54;38;46;39;38;42;32;40;38;13;8;;
20;инвалиды (кроме учтенных в строке 18);1;;;;;;;;;;;1;;
21;дети-инвалиды (кроме учтенных в строке 19);608;43;48;48;51;70;61;59;71;72;47;38;;
22;дети-сироты и дети, оставшиеся без попечения родителей;332;12;24;20;33;31;36;48;52;55;14;7;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;186;22;29;25;28;23;24;14;11;8;2;;;
25;из них девочки;81;15;13;8;12;6;13;6;2;5;1;;;
26;обучающиеся лица без гражданства;;;;;;;;;;;;;;
