;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;97297;39215;19455;8697;49758;24449;10236;8324;4465;4514;562;186;81;
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;395;395;216;389;;;;;;;;4;3;
4;7 лет;7943;7943;4074;7259;;;;;;;9;16;11;
5;8 лет;9779;9779;4790;1031;;;;;;;6;22;9;
6;9 лет;10104;10101;4995;15;3;2;3;;;;15;25;8;
7;10 лет;10407;9834;4891;;573;311;569;;;;15;24;9;
8;11 лет;10406;1093;462;1;9313;4653;8432;;;;22;22;10;
9;12 лет;10391;52;17;1;10339;5038;1054;;;;18;26;14;
10;13 лет;9528;14;7;;9514;4727;151;;;;12;19;6;
11;14 лет;9552;1;;;9548;4783;24;3;2;3;24;14;6;
12;15 лет;9396;;;;9000;4373;1;396;218;325;21;9;2;
13;16 лет;5198;;;;1235;492;1;3963;2201;3561;75;3;2;
14;17 лет;3652;2;2;;174;55;;3476;1856;496;105;2;1;
15;18 лет;292;1;1;1;32;7;1;259;126;28;36;;;
16;19 лет;23;;;;11;3;;12;2;5;9;;;
17;20 лет;30;;;;6;3;;24;7;9;22;;;
18;21 год;14;;;;1;1;;13;2;7;10;;;
19;22 года;23;;;;3;;;20;3;11;18;;;
20;23 года;15;;;;;;;15;3;5;13;;;
21;24 года;17;;;;1;;;16;5;9;17;;;
22;25 лет;13;;;;1;;;12;1;5;13;;;
23;26 лет;13;;;;;;;13;4;4;13;;;
24;27 лет;16;;;;2;1;;14;1;9;16;;;
25;28 лет;13;;;;;;;13;3;6;13;;;
26;29 лет;15;;;;;;;15;3;7;15;;;
27;30–34 года;30;;;;1;;;29;14;15;24;;;
28;35–39 лет;23;;;;;;;23;11;5;13;;;
29;40 лет и старше;9;;;;1;;;8;3;4;8;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
