;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;205;16;;;18;20;21;22;30;25;26;27;;;
2;В них обучающихся, чел.;1052;72;;;63;83;93;138;149;141;149;164;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;31;;5;7;2;6;1;4;1;1;;1;3;;
4;В них обучающихся, чел.;142;;23;39;15;30;5;9;1;1;;1;18;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;16;;;3;1;1;6;;;;;;3;2;
6;В них обучающихся, чел.;86;;;4;2;5;42;;;;;;17;16;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;21;1;;;2;2;2;3;2;4;3;;1;;1
8;В них обучающихся, чел.;113;4;;;8;9;8;23;14;9;26;;7;;5
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;27;;3;4;2;3;2;1;3;5;3;1;;;
10;В них обучающихся, чел.;119;;11;25;4;13;6;5;14;31;7;3;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);300;17;8;14;25;32;32;30;36;35;32;29;7;2;1
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";1512;76;34;68;92;140;154;175;178;182;182;168;42;16;5
13;в том числе обучаются:          очно;1510;76;34;68;92;140;154;175;178;182;181;167;42;16;5
14;очно-заочно;2;;;;;;;;;;1;1;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);338;4;7;15;11;25;64;39;38;46;30;44;13;2;
17;девочки;538;20;12;24;26;54;62;64;66;50;66;67;19;5;3
18;лица с ограниченными возможностями здоровья;1512;76;34;68;92;140;154;175;178;182;182;168;42;16;5
19;из них (из строки 18):             инвалиды;56;;;1;;;1;3;1;17;6;5;7;11;4
20;дети-инвалиды;926;66;30;64;65;106;108;93;96;101;105;72;18;2;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;139;7;2;6;4;7;33;11;11;24;10;10;12;2;
24;из них воспитанники (без приходящих учащихся);89;;2;6;;;2;11;11;24;9;10;12;2;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
