;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);15397;606;511;852;700;1269;1057;1928;1592;1938;1677;2219;1948;2269;1994;1772;1475;1410;1148;1134;947
2;в том числе:       руководящие работники – всего;1089;11;10;21;17;67;52;144;115;161;141;191;178;195;181;151;138;91;86;57;52
3;из них:             директор;265;1;1;1;;6;4;28;19;23;18;50;47;54;51;49;46;31;30;22;19
4;заместители директора;718;10;9;19;16;56;44;101;83;119;104;116;106;129;118;95;85;51;47;22;21
5;руководитель филиала;;;;;;;;;;;;;;;;;;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);8256;482;422;646;550;818;694;1041;865;893;803;1066;978;1129;1047;905;844;693;631;583;530
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);6634;374;326;515;426;620;510;832;674;674;594;855;779;922;850;752;704;590;533;500;458
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;1952;147;143;154;154;171;170;201;192;176;176;278;278;359;359;247;245;130;130;89;88
9;русского языка и литературы;841;33;31;64;60;64;58;106;103;75;73;123;121;118;117;89;89;76;76;93;91
