;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;116766;48538;23505;10983;58958;28919;11803;9270;4901;4922;359;1211;508;20
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;621;621;322;616;;;;;;;;10;5;
4;7 лет;9541;9541;4685;8778;;;;;;;;116;53;2
5;8 лет;12517;12517;5979;1488;;;;;;;2;166;64;
6;9 лет;12425;12399;6117;79;26;;1;;;;;156;63;2
7;10 лет;12346;11571;5647;15;775;415;734;;;;5;117;48;4
8;11 лет;12209;1641;682;2;10568;5332;9685;;;;4;126;59;2
9;12 лет;12176;162;46;;12014;5974;1213;;;;3;115;52;3
10;13 лет;11900;47;17;;11853;5798;133;;;;11;118;48;3
11;14 лет;11713;13;7;;11699;5651;29;1;1;;9;111;51;1
12;15 лет;10850;4;1;;10380;5089;3;466;257;452;26;78;30;
13;16 лет;5797;3;;;1364;563;2;4430;2453;3983;36;43;18;2
14;17 лет;4036;6;;1;209;79;;3821;2038;379;31;30;15;
15;18 лет;335;2;;;30;11;1;303;136;13;7;4;1;
16;19 лет;27;1;;;15;5;1;11;4;1;9;1;1;
17;20 лет;10;;;;3;1;;7;;2;8;;;1
18;21 год;24;;;;2;;;22;1;9;18;1;;
19;22 года;20;;;;1;;1;19;2;8;19;1;;
20;23 года;18;;;;;;;18;;8;17;;;
21;24 года;25;1;;1;;;;24;;13;18;2;;
22;25 лет;18;;;;2;;;16;;6;16;1;;
23;26 лет;23;;;;3;;;20;;3;23;;;
24;27 лет;27;1;;;4;;;22;1;8;21;3;;
25;28 лет;27;2;1;1;2;;;23;;9;21;3;;
26;29 лет;23;;;;2;;;21;;8;21;;;
27;30–34 года;43;2;;1;5;;;36;4;15;30;4;;
28;35–39 лет;8;3;;;;;;5;2;1;3;2;;
29;40 лет и старше;7;1;1;1;1;1;;5;2;4;1;3;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
