;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;72;8;;;4;5;6;10;9;10;11;9;;;
2;В них обучающихся, чел.;558;50;;;37;47;54;79;67;82;70;72;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;39;;6;6;7;4;3;3;2;3;2;3;;;
4;В них обучающихся, чел.;343;;36;45;54;42;33;24;20;34;20;35;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;12;1;4;2;2;3;;;;;;;;;
6;В них обучающихся, чел.;58;1;25;11;7;14;;;;;;;;;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;4;;;;;;;;;2;1;;1;;
8;В них обучающихся, чел.;9;;;;;;;;;6;1;;2;;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;39;;3;5;2;3;6;1;3;7;5;1;1;1;1
10;В них обучающихся, чел.;171;;9;14;10;13;20;6;13;32;21;9;8;9;7
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);166;9;13;13;15;15;15;14;14;22;19;13;2;1;1
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";1139;51;70;70;108;116;107;109;100;154;112;116;10;9;7
13;в том числе обучаются:          очно;1131;51;70;70;108;116;107;109;96;154;111;113;10;9;7
14;очно-заочно;8;;;;;;;;4;;1;3;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);574;40;15;21;47;59;53;59;60;73;63;65;5;8;6
17;девочки;422;16;20;19;48;39;38;39;34;70;41;52;5;1;
18;лица с ограниченными возможностями здоровья;1139;51;70;70;108;116;107;109;100;154;112;116;10;9;7
19;из них (из строки 18):             инвалиды;37;2;;7;5;3;1;4;2;4;4;5;;;
20;дети-инвалиды;740;21;62;50;60;80;64;57;70;106;69;75;10;9;7
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;86;9;;;5;12;2;11;7;18;3;19;;;
24;из них воспитанники (без приходящих учащихся);75;9;;;;12;2;9;7;18;2;16;;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
