;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10, 13);Численность обучающихся по программам начального общего образования – всего;Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-го класса или 1-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам основного общего образования – всего;Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-го класса или 5-го класса первого года обучения  по пролонги- рованным программам;Численность обучающихся по программам среднего общего образования – всего;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-го класса  или 10-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам образование обучающихся с умственной отсталостью (интеллекту-альными нарушениями);Численность обучающихся по программам из графы 13 девочки;Численность обучающихся по программам из графы 13 обучающиеся первого года обучения;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 17) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;2020;396;129;103;425;157;81;60;20;29;1139;422;121;9;1;;
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;;;;
3;6 лет;3;3;2;3;;;;;;;;;;;;;
4;7 лет;60;41;13;39;;;;;;;19;5;19;;;;
5;8 лет;188;102;32;50;;;;;;;86;28;68;;;;
6;9 лет;180;80;25;4;;;;;;;100;37;25;;;;
7;10 лет;218;88;28;6;1;;1;;;;129;44;4;;;;
8;11 лет;192;49;15;;34;13;32;;;;109;47;2;;;;
9;12 лет;215;28;11;1;59;24;30;;;;128;43;;;1;;
10;13 лет;215;3;1;;86;26;16;;;;126;44;1;3;;;
11;14 лет;203;1;1;;84;28;1;;;;118;44;;;;;
12;15 лет;202;;;;81;31;1;;;;121;49;;2;;;
13;16 лет;164;;;;47;21;;24;12;21;93;39;;2;;;
14;17 лет;104;1;1;;24;9;;24;6;5;55;21;;1;;;
15;18 лет;38;;;;7;4;;10;2;3;21;7;;1;;;
16;19 лет;20;;;;2;1;;;;;18;5;;;;;
17;20 лет;4;;;;;;;1;;;3;1;;;;;
18;21 год;4;;;;;;;;;;4;4;;;;;
19;22 года;8;;;;;;;1;;;7;2;;;;;
20;23 года;;;;;;;;;;;;;;;;;
21;24 года;;;;;;;;;;;;;;;;;
22;25 лет;;;;;;;;;;;;;;;;;
23;26 лет;;;;;;;;;;;;;;;;;
24;27 лет;;;;;;;;;;;;;;;;;
25;28 лет;;;;;;;;;;;;;;;;;
26;29 лет;;;;;;;;;;;;;;;;;
27;30–34 года;1;;;;;;;;;;1;1;1;;;;
28;35–39 лет;1;;;;;;;;;;1;1;1;;;;
29;40 лет и старше;;;;;;;;;;;;;;;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
