;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);115174;12495;12278;12275;11741;12078;11558;11663;11265;11285;4549;3879;80;28
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);114906;12481;12259;12259;11738;12060;11538;11632;11228;11225;4515;3863;80;28
3;в том числе обучались:       очно;114561;12478;12258;12255;11734;12057;11527;11619;11178;11177;4416;3862;;
4;очно-заочно;329;3;1;4;4;1;10;12;50;42;93;1;80;28
5;заочно;16;;;;;2;1;1;;6;6;;;
6;Численность экстернов, окончивших данный класс;268;14;19;16;3;18;20;31;37;60;34;16;;
7;из них (из стр.06)  обучались:       в форме семейного образования;248;14;19;16;3;17;19;30;36;57;26;11;;
8;в форме самообразования;9;;;;;;;;;;5;4;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
