;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);1039;32;60;58;106;97;84;95;148;102;114;118;9;7;9
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);1039;32;60;58;106;97;84;95;148;102;114;118;9;7;9
3;в том числе (из строки 02) обучались:       очно;1029;32;60;58;105;97;84;91;148;101;111;117;9;7;9
4;очно-заочно;10;;;;1;;;4;;1;3;1;;;
5;заочно;;;;;;;;;;;;;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;522;24;;;36;48;60;66;80;62;71;75;;;
7;10 лет;310;;41;44;44;29;18;17;32;18;34;33;;;
8;11 лет;31;8;9;1;13;;;;;;;;;;
9;12 лет;6;;;;;;;;3;1;;2;;;
10;13 лет;170;;10;13;13;20;6;12;33;21;9;8;9;7;9
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);;;;;;;;;;;;;;;
12;в том числе по программам с нормативным сроком освоения:       9 лет;;;;;;;;;;;;;;;
13;10 лет;;;;;;;;;;;;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;;;;;;;;;;;;;;;
16;13 лет;;;;;;;;;;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;;;;;;;;;;;;;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
