;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;244557;240668;9145;25;2531;7;1041;3889;3889;105;2226;;;244130;344;83
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;36448;36279;909;;178;;79;169;97;5;;;;36421;27;
3;с применением электронного обучения;129739;128841;3905;6;755;2;415;898;792;2;138;;;129657;82;
4;с применением дистанционных образовательных технологий;185641;184570;5205;6;1220;2;509;1071;965;9;369;;;185502;139;
5;по индивидуальным учебным планам;2335;2194;2078;1;793;;25;141;131;20;78;;;2295;40;
6;на дому;2023;1721;1638;4;1298;2;71;302;302;4;287;;;1992;31;
7;в медицинской организации;10;;;;;;;10;10;10;;;;;10;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);266;260;240;;154;;7;6;6;;6;;;256;10;
9;по индивидуальным учебным планам (из строки 05);567;530;487;1;395;;16;37;37;1;33;;;537;30;
