;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;240668;99337;48536;21492;127849;62325;26300;13482;7120;7334;401;1271;506;11
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;1854;1854;976;1770;;;;;;;;12;6;
4;7 лет;20107;20107;9986;18050;;;;;;;;145;66;2
5;8 лет;24620;24620;12033;1589;;;;;;;2;134;58;
6;9 лет;26049;26026;12632;71;23;18;21;;;;;158;64;2
7;10 лет;26897;24192;11822;9;2705;1364;2554;;;;3;152;61;2
8;11 лет;26605;2306;996;2;24299;12073;20926;;;;1;152;56;2
9;12 лет;26587;195;72;1;26392;12877;2537;;;;2;133;49;
10;13 лет;25051;27;15;;25024;12404;217;;;;;122;38;1
11;14 лет;25378;3;;;25373;12153;35;2;2;2;3;118;49;1
12;15 лет;22799;4;1;;21952;10605;7;843;467;779;8;85;33;1
13;16 лет;8602;2;2;;1972;787;3;6628;3624;5764;37;42;19;
14;17 лет;5515;;;;91;36;;5424;2849;609;64;15;6;
15;18 лет;326;1;1;;11;6;;314;130;41;25;2;1;
16;19 лет;34;;;;6;2;;28;6;10;16;1;;
17;20 лет;26;;;;;;;26;12;9;25;;;
18;21 год;25;;;;1;;;24;3;10;23;;;
19;22 года;18;;;;;;;18;1;13;18;;;
20;23 года;17;;;;;;;17;;9;17;;;
21;24 года;23;;;;;;;23;;13;23;;;
22;25 лет;18;;;;;;;18;1;12;18;;;
23;26 лет;24;;;;;;;24;1;11;24;;;
24;27 лет;23;;;;;;;23;3;18;23;;;
25;28 лет;16;;;;;;;16;;13;16;;;
26;29 лет;16;;;;;;;16;3;9;16;;;
27;30–34 года;27;;;;;;;27;11;9;26;;;
28;35–39 лет;5;;;;;;;5;4;1;5;;;
29;40 лет и старше;6;;;;;;;6;3;2;6;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
