;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);239806;24566;25862;26608;26105;26136;24787;25203;24128;23789;6814;5773;25;10
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);239563;24557;25849;26592;26089;26126;24768;25192;24105;23715;6793;5742;25;10
3;в том числе обучались:       очно;239362;24555;25846;26592;26088;26122;24765;25190;24091;23685;6703;5725;;
4;очно-заочно;197;2;3;;1;4;2;2;12;30;90;16;25;10
5;заочно;4;;;;;;1;;2;;;1;;
6;Численность экстернов, окончивших данный класс;243;9;13;16;16;10;19;11;23;74;21;31;;
7;из них (из стр.06)  обучались:       в форме семейного образования;197;9;13;16;16;10;19;11;23;74;1;5;;
8;в форме самообразования;46;;;;;;;;;;20;26;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
