;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;165;14;;;16;19;14;19;22;19;20;22;;;
2;В них обучающихся, чел.;1276;96;;;115;150;120;136;175;126;165;193;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;13;;2;;2;;2;1;1;;2;3;;;
4;В них обучающихся, чел.;58;;8;;12;;11;2;3;;3;19;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;6;;1;3;;;;;;;;;1;1;
6;В них обучающихся, чел.;39;;5;25;;;;;;;;;7;2;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;41;6;;;3;1;3;1;4;3;3;2;6;3;6
8;В них обучающихся, чел.;472;60;;;35;19;40;15;53;45;38;29;42;21;75
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;22;;1;;2;2;2;2;1;2;5;1;2;2;
10;В них обучающихся, чел.;144;;7;;13;22;10;13;7;12;26;9;15;10;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);247;20;4;3;23;22;21;23;28;24;30;28;9;6;6
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";1989;156;20;25;175;191;181;166;238;183;232;250;64;33;75
13;в том числе обучаются:          очно;1989;156;20;25;175;191;181;166;238;183;232;250;64;33;75
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);381;17;;;30;52;41;38;52;23;62;53;6;2;5
17;девочки;722;65;6;;62;70;69;64;77;74;85;88;24;11;27
18;лица с ограниченными возможностями здоровья;1642;109;20;25;140;172;153;151;201;145;203;221;35;16;51
19;из них (из строки 18):             инвалиды;51;;1;;8;;1;2;;1;1;4;2;7;24
20;дети-инвалиды;973;84;8;21;90;102;85;80;122;93;114;111;27;9;27
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);325;42;;;32;17;26;15;34;38;26;26;28;17;24
23;дети-сироты и дети, оставшиеся без попечения родителей;247;9;;;14;20;27;18;19;27;54;43;11;2;3
24;из них воспитанники (без приходящих учащихся);32;;;;1;3;3;1;5;2;10;7;;;
25;обучающиеся иностранные граждане;4;;;;1;;;;1;1;;1;;;
26;из них девочки;3;;;;;;;;1;1;;1;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
