;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;4957;528;560;563;584;520;518;472;472;492;127;115;3;3
2;В них обучающихся, чел.;98438;10485;11299;11464;11780;10670;10586;9143;9078;9984;2100;1799;26;24
3;Число классов с углубленным изучением отдельных предметов, ед.;744;16;19;22;14;55;51;80;81;70;172;156;5;3
4;В них обучающихся, чел.;15566;339;467;505;327;1292;1206;1841;1897;1710;3262;2618;69;33
5;Число гимназических классов, ед.;210;17;17;18;17;23;22;24;22;23;15;12;;
6;В них обучающихся, чел.;5387;423;466;478;465;601;591;616;583;574;336;254;;
7;Число лицейских классов, ед.;195;16;17;17;14;14;14;18;22;18;23;22;;
8;В них обучающихся, чел.;4713;409;416;434;356;370;325;434;488;436;542;503;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;6106;577;613;620;629;612;605;594;597;603;337;305;8;6
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";124104;11656;12648;12881;12928;12933;12708;12034;12046;12704;6240;5174;95;57
11;в том числе обучаются:          очно;122939;11634;12627;12862;12907;12922;12693;12005;11976;12421;5920;4972;;
12;очно-заочно;693;;;;1;;;2;63;214;196;104;78;35
13;заочно;472;22;21;19;20;11;15;27;7;69;124;98;17;22
14;Из строки 10:          воспитанники (без приходящих учащихся);4768;361;483;497;492;509;518;499;497;536;196;180;;
15;девочки;61228;5654;6237;6308;6381;6236;6298;6022;5983;6207;3194;2689;14;5
16;оставленные на повторное обучение;923;123;41;25;29;23;34;55;84;359;92;56;2;
17;лица с ограниченными возможностями здоровья;11135;546;767;1080;1237;1048;1330;1403;1567;1978;88;91;;
18;из них:                инвалиды;145;8;12;27;16;17;13;16;9;24;2;1;;
19;дети-инвалиды;1123;104;84;115;114;121;125;118;147;129;23;43;;
20;инвалиды (кроме учтенных в строке 18);10;;;;1;2;;1;;;4;2;;
21;дети-инвалиды (кроме учтенных в строке 19);353;33;37;29;23;45;34;35;36;32;24;25;;
22;дети-сироты и дети, оставшиеся без попечения родителей;1348;68;70;111;115;150;140;172;172;208;86;56;;
23;из них воспитанники (без приходящих учащихся);19;;;2;;1;4;1;5;4;1;1;;
24;обучающиеся иностранные граждане;432;47;52;51;59;42;54;44;37;34;8;4;;
25;из них девочки;165;18;21;16;21;16;27;18;11;13;2;2;;
26;обучающиеся лица без гражданства;3;;;;;;;;2;1;;;;
